epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.20675817131996155,5.492175478138961e-05,0.4508552551269531,0.21267102658748627,3.2658920514285565,3.2658920514285565,
40,0.17714063823223114,2.62137455138145e-05,0.20729871094226837,0.17985953390598297,2.8094546253979207,3.0376733384132386,
60,0.1435743123292923,5.281791800371138e-06,0.12439453601837158,0.1452033370733261,2.27991053545475,2.785085737427076,
80,0.11187640577554703,1.1591623660933692e-05,0.053095974028110504,0.11257397383451462,1.7937474133819342,2.294370858078202,
100,0.076656773686409,1.5044994142954238e-05,0.0963359996676445,0.07792098820209503,1.218151092246175,1.7639363470276197,
120,0.045423686504364014,2.6364796212874353e-05,0.19729793071746826,0.04801175743341446,0.6669388355836272,1.2262791137372453,
140,0.03688034787774086,2.258665881527122e-05,0.1747920662164688,0.03917301073670387,0.5486553839892149,0.8112484372730057,
160,0.034564584493637085,2.291218697791919e-05,0.1755991280078888,0.036867886781692505,0.5118738077804447,0.575822675784429,
180,0.03301725909113884,2.4739167201914825e-05,0.1706508845090866,0.03525625169277191,0.4891712321415544,0.5165668079704047,
200,0.032016050070524216,2.541734829719644e-05,0.16536949574947357,0.034186094999313354,0.47415267081931234,0.49173257024710376,200.0
220,0.03129617124795914,2.597551792860031e-05,0.15883639454841614,0.033380862325429916,0.4648479432947934,0.4760572820852201,220.0
240,0.030708372592926025,2.5934623408829793e-05,0.15127697587013245,0.03269413486123085,0.4574280657581985,0.46547622662410143,240.0
260,0.030171388760209084,2.5519413611618802e-05,0.1427757740020752,0.03204581141471863,0.4503311612978578,0.45753572345028326,260.0
280,0.029670951887965202,2.5035113139892928e-05,0.13316595554351807,0.031419508159160614,0.4432712831273675,0.4503435033944746,280.0
300,0.02921675518155098,2.3892154786153696e-05,0.12265272438526154,0.030827466398477554,0.4364192414879799,0.4433405619710684,300.0
320,0.02882218174636364,2.1980988094583154e-05,0.11140036582946777,0.030285192653536797,0.43049980884790423,0.43673011115441723,320.0
340,0.02848919667303562,2.0158002371317707e-05,0.09874265640974045,0.029786136001348495,0.42556716711074116,0.4308287391488751,340.0
360,0.028216445818543434,1.7722195480018854e-05,0.0877857431769371,0.029369423165917397,0.4212001534178853,0.4257557097921769,360.0
380,0.028002077713608742,1.7934949937625788e-05,0.08243168890476227,0.02908504754304886,0.41797152658179404,0.4215796157034735,380.0
400,0.027834845706820488,1.802059887268115e-05,0.08038979768753052,0.02889111638069153,0.4151284684352577,0.4181000494783123,400.0
420,0.02770986221730709,1.816042095015291e-05,0.07976950705051422,0.02875804901123047,0.4134094461016357,0.4155031470395625,420.0
