epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,val_rmse_normalized,selection_rmse_normalized
20,0.06026263162493706,8.716591764823534e-06,0.2655613422393799,0.06727653741836548,0.7156348941922187,0.7156348941922187,0.052163779735565186,0.052163779735565186
40,0.029240822419524193,5.7082133935182355e-06,0.2815851867198944,0.03491077944636345,0.41765321101248265,0.5666440526023507,0.03044341504573822,0.0413035973906517
60,0.02442854456603527,3.995640327048022e-06,0.28426387906074524,0.029269002377986908,0.34911712643690407,0.49413507721386846,0.02544770948588848,0.03601830142239729
80,0.022125927731394768,3.7838324260519585e-06,0.22249837219715118,0.026242827996611595,0.32946556817181405,0.36541196854040026,0.0240152757614851,0.0266354667643706
100,0.020687546581029892,4.313757472118596e-06,0.1689758151769638,0.024534184485673904,0.31659205883927644,0.33172491781599817,0.02307690493762493,0.024179963394999504
120,0.020473742857575417,4.3659392758854665e-06,0.12551645934581757,0.02391187660396099,0.3093323751110583,0.3184633340407163,0.022547734901309013,0.023213305200139683
140,0.02148926630616188,4.987618922314141e-06,0.08066199719905853,0.02478969655930996,0.30981996390223504,0.3119147992841899,0.02258327603340149,0.022735971957445145
160,0.019275469705462456,5.27433894603746e-06,0.057585109025239944,0.022488491609692574,0.3044402606450021,0.30786419988609853,0.022191140800714493,0.022440717245141666
180,0.01940561830997467,6.41594215267105e-06,0.0338749997317791,0.022952338680624962,0.317727227691561,0.31066248407959934,0.023159649223089218,0.022644688685735066
200,0.016695886850357056,7.170103344833478e-06,0.030483344569802284,0.020585771650075912,0.29139101900719105,0.30451950244791803,0.021239960566163063,0.022196916863322258
220,0.014881201088428497,7.692734470765572e-06,0.03458908200263977,0.01907346025109291,0.28552914432808757,0.2982157970089465,0.020812679082155228,0.021737429623802502
240,0.015155148692429066,8.035181963350624e-06,0.032164067029953,0.019494380801916122,0.281407165126875,0.28610910948738455,0.02051222138106823,0.020854953676462173
260,0.014953160658478737,7.910689419077244e-06,0.03227628394961357,0.019231267273426056,0.281099933847785,0.28267874776758256,0.020489826798439026,0.02060490908722083
280,0.014548376202583313,7.844211722840555e-06,0.033759843558073044,0.01880807988345623,0.280611476233229,0.28103952506929636,0.020454222336411476,0.020485423505306244
300,0.014452877454459667,7.812852345523424e-06,0.034888263791799545,0.018708186224102974,0.28035969632864,0.280690368803218,0.020435869693756104,0.02045997294286887
320,0.013684137724339962,7.73573265178129e-06,0.03786962851881981,0.01793069951236248,0.2815431104321033,0.2808380943313241,0.02052213065326214,0.020470740894476574
340,0.014062165282666683,7.937032023619395e-06,0.03607701137661934,0.018391450867056847,0.2783464536834508,0.2800830868147314,0.020289121195673943,0.020415707180897396
360,0.013102120719850063,7.981318958627526e-06,0.03671454265713692,0.017459925264120102,0.2794394334945828,0.2797763325367123,0.02036879025399685,0.02039334736764431
380,0.013049080967903137,7.968286809045821e-06,0.03891937807202339,0.017422419041395187,0.2801040833797306,0.27929665685258803,0.020417237654328346,0.020358383034666378
400,0.013081452809274197,7.5606294558383524e-06,0.05214245244860649,0.017383191734552383,0.33266283820755777,0.2974021183606237,0.024248329922556877,0.02167811927696069
420,0.01404999103397131,7.375265795417363e-06,0.057748038321733475,0.01831510290503502,0.3404307836126536,0.31773256839998065,0.024814547970891,0.023160038515925407
440,0.012637916021049023,8.165699000528548e-06,0.03431851044297218,0.01706395111978054,0.29252812993526456,0.3218739172518253,0.02132284641265869,0.023461908102035522
460,0.012226475402712822,7.946789992274716e-06,0.03704589605331421,0.016570329666137695,0.2832257146742195,0.3053948760740459,0.0206447783857584,0.02226072425643603
480,0.012179280631244183,8.02237536845496e-06,0.035146087408065796,0.01654192991554737,0.2826824956331402,0.28614544674754144,0.02060518227517605,0.02085760235786438
500,0.011906507425010204,8.065147994784638e-06,0.03414832428097725,0.016280563548207283,0.2833064641412347,0.2830715581495315,0.02065066434442997,0.020633541668454807
520,0.011657019145786762,8.097437785181683e-06,0.033329568803310394,0.016039034351706505,0.2831356381326914,0.28304153263568876,0.02063821256160736,0.02063135306040446
540,0.01145884208381176,8.159611752489582e-06,0.03159039095044136,0.015854552388191223,0.28273309181816875,0.2830583980306983,0.020608870312571526,0.020632582406202953
560,0.011145060881972313,8.156625881383661e-06,0.03136124089360237,0.015536986291408539,0.2838757223300636,0.2832481507603079,0.020692158490419388,0.020646413788199425
580,0.010854212567210197,8.16333522379864e-06,0.030605360865592957,0.015241933986544609,0.28411429100856184,0.2835743683855981,0.020709548145532608,0.020670192316174507
600,0.010979472659528255,8.203252036764752e-06,0.02880651317536831,0.015369163826107979,0.28345431743748484,0.2838147769253701,0.02066144160926342,0.020687716081738472
620,0.010853697545826435,8.222220458264928e-06,0.028283489868044853,0.015247642993927002,0.2839619402736425,0.2838435162398964,0.020698443055152893,0.02068981093664964
640,0.010585376061499119,8.24475682748016e-06,0.028443792834877968,0.014992192387580872,0.2837172131706029,0.28371115696057675,0.020680604502558708,0.02068016305565834
660,0.010335253551602364,8.258072739408817e-06,0.029139840975403786,0.014755688607692719,0.28393467455171045,0.283871275998652,0.020696455612778664,0.02069183439016342
680,0.010271565988659859,8.298115972138476e-06,0.0290786512196064,0.014711410738527775,0.28401680391468104,0.2838895638789981,0.020702442154288292,0.020693167423208553
700,0.010270051658153534,8.356382750207558e-06,0.028459584340453148,0.014732838608324528,0.28453308943100275,0.28416152263246475,0.020740075036883354,0.020712990934650104
720,0.010021713562309742,8.289112884085625e-06,0.03034280054271221,0.014469697140157223,0.2899401350710541,0.2861633428055793,0.021134203299880028,0.02085890683035056
740,0.01071255374699831,8.290672667499166e-06,0.03225621581077576,0.015180451795458794,0.2868186059910804,0.28709727683104574,0.02090667001903057,0.020926982785264652
760,0.010486193001270294,8.216592505050357e-06,0.03177303820848465,0.01491221971809864,0.295852887025103,0.2908705426957458,0.021565193310379982,0.021202022209763527
780,0.010307256132364273,8.17386717244517e-06,0.03427023068070412,0.014736892655491829,0.29089760398864745,0.29118969900161024,0.021203994750976562,0.021225286026795704
800,0.010165813378989697,8.208548933907878e-06,0.03313855826854706,0.014601473696529865,0.29517083511874076,0.2939737753774971,0.02151547744870186,0.021428221836686134
