epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.11520666629076004,0.12075916677713394,0.12599536776542664,0.12599536776542664,-1,0.5611819624900818,0.0,0.005552501417696476
20,0.0884285494685173,0.08867444843053818,0.09979698807001114,0.11289617791771889,-1,0.4718659520149231,0.0,0.0002458956732880324
30,0.06018410250544548,0.060588572174310684,0.07458508759737015,0.10012581447760265,-1,0.07511677592992783,0.0,0.00040446865023113787
40,0.05402929335832596,0.054574958980083466,0.062111746519804,0.09062229748815298,-1,0.1866711676120758,0.0,0.0005456663202494383
50,0.04501822590827942,0.04555473104119301,0.049309782683849335,0.08235979452729225,-1,0.1189083680510521,0.0,0.0005365035030990839
60,0.03950975835323334,0.040319282561540604,0.043013621121644974,0.07580209895968437,-1,0.08599847555160522,0.0,0.0008095232187770307
70,0.03873208910226822,0.03900855407118797,0.05100993439555168,0.07226036116480827,-1,0.6329751014709473,0.0,0.00027646636590361595
80,0.03977625444531441,0.040311988443136215,0.050485651940107346,0.06953852251172066,-1,0.962845504283905,0.0,0.0005357347545213997
90,0.03345918282866478,0.03378996253013611,0.043853871524333954,0.06668467240201102,-1,0.33231815695762634,0.0,0.0003307793231215328
100,0.03236376494169235,0.0327303484082222,0.04503566399216652,0.06451977156102658,-1,0.3011513352394104,0.0,0.00036658201133832335
110,0.03195635974407196,0.03230227530002594,0.042713463306427,0.05619158111512661,-1,0.2726996839046478,0.0,0.000345913867931813
120,0.03164392709732056,0.031971465796232224,0.04546374827623367,0.050758257135748865,-1,0.2561302185058594,0.0,0.00032754047424532473
130,0.034529101103544235,0.034881170839071274,0.04110388457775116,0.04741013683378696,-1,0.7635945081710815,0.0,0.0003520712780300528
140,0.03229834511876106,0.03260694444179535,0.04062141478061676,0.04526110365986824,-1,0.49117016792297363,0.0,0.00030860010883770883
150,0.030771592631936073,0.031080810353159904,0.04206056520342827,0.044536181911826137,-1,0.0731549859046936,0.0,0.00030921812867745757
160,0.03132563829421997,0.031642377376556396,0.04686252772808075,0.04492107257246971,-1,0.3510306477546692,0.0,0.00031673777266405523
170,0.03080904483795166,0.031124580651521683,0.04169684275984764,0.043989763408899304,-1,0.22650863230228424,0.0,0.0003155349113512784
180,0.03082059882581234,0.031148811802268028,0.045923732221126556,0.04353357143700123,-1,0.24694941937923431,0.0,0.0003282132383901626
190,0.030555514618754387,0.030875561758875847,0.04177852347493172,0.043326036632061006,-1,0.17436696588993073,0.0,0.000320047460263595
200,0.03042079135775566,0.030738728120923042,0.04494110122323036,0.04331658035516739,-1,0.09274031966924667,0.0,0.0003179363557137549
210,0.030349748209118843,0.030671246349811554,0.04324621334671974,0.043369855359196664,-1,0.08010370284318924,0.0,0.0003214975295122713
220,0.031657736748456955,0.03196929022669792,0.04119722917675972,0.04294320344924927,-1,0.5025213956832886,0.0,0.0003115533327218145
230,0.03055771440267563,0.03086477518081665,0.04386903718113899,0.04321971870958805,-1,0.21615369617938995,0.0,0.00030706057441420853
240,0.031462572515010834,0.03177136182785034,0.04091323912143707,0.04324890114367008,-1,0.4807281494140625,0.0,0.0003087898076046258
250,0.03134875372052193,0.03165655955672264,0.046270690858364105,0.04366991370916366,-1,0.44089996814727783,0.0,0.00030780761153437197
260,0.03026740811765194,0.03057759627699852,0.04153423011302948,0.04313708394765854,-1,0.15626823902130127,0.0,0.00031018847948871553
270,0.030140100046992302,0.030446229502558708,0.0437728688120842,0.04334468655288219,-1,0.016089150682091713,0.0,0.00030612971750088036
280,0.030099723488092422,0.03041401132941246,0.04247036576271057,0.042999349907040595,-1,0.020496578887104988,0.0,0.00031428702641278505
290,0.030525365844368935,0.03083670325577259,0.04179314151406288,0.04300081171095371,-1,0.28746098279953003,0.0,0.00031133732409216464
300,0.03101639449596405,0.03132794424891472,0.04562448710203171,0.04306915029883385,-1,0.41031673550605774,0.0,0.00031155021861195564
310,0.030112657696008682,0.030417751520872116,0.041621457785367966,0.04290667474269867,-1,0.14141835272312164,0.0,0.0003050934465136379
320,0.03003476746380329,0.030339069664478302,0.04350373148918152,0.04313732497394085,-1,0.06626579910516739,0.0,0.00030430147307924926
330,0.02998504601418972,0.030290698632597923,0.04186767712235451,0.0429371889680624,-1,0.051380038261413574,0.0,0.000305653375107795
340,0.03004908189177513,0.030356096103787422,0.04218742996454239,0.04306460805237293,-1,0.13952477276325226,0.0,0.0003070143284276128
350,0.030928900465369225,0.03124202787876129,0.04568476602435112,0.043006015568971635,-1,0.4180411398410797,0.0,0.0003131273260805756
360,0.030078314244747162,0.030382007360458374,0.041042644530534744,0.04295685701072216,-1,0.20012617111206055,0.0,0.0003036936395801604
370,0.03002038411796093,0.030319176614284515,0.04183365777134895,0.04276293590664863,-1,0.18267984688282013,0.0,0.00029879281646572053
380,0.030729327350854874,0.031031418591737747,0.04582349210977554,0.04309824854135513,-1,0.39816322922706604,0.0,0.00030209068791009486
390,0.029847310855984688,0.030148236081004143,0.0413055419921875,0.043049488589167594,-1,0.12044674903154373,0.0,0.0003009243228007108
400,0.03001740388572216,0.03032173588871956,0.0410936065018177,0.04259640052914619,-1,0.24366100132465363,0.0,0.000304332934319973
410,0.029928479343652725,0.03022904507815838,0.04088220000267029,0.04252247475087643,-1,0.228103905916214,0.0,0.0003005650360137224
420,0.029701605439186096,0.029998155310750008,0.04193836823105812,0.04236593842506409,-1,0.12225968390703201,0.0,0.00029654960962943733
430,0.0303860642015934,0.03068665601313114,0.04537985846400261,0.0427171565592289,-1,0.38971200585365295,0.0,0.0003005915496032685
440,0.02957969531416893,0.029876666143536568,0.041165370494127274,0.04261495061218738,-1,0.11599428951740265,0.0,0.00029697103309445083
450,0.02980741858482361,0.030105236917734146,0.04087548702955246,0.04213402271270752,-1,0.26736098527908325,0.0,0.0002978192351292819
460,0.02939898893237114,0.029698504135012627,0.042210232466459274,0.042250781506299975,-1,0.022419216111302376,0.0,0.0002995143295265734
470,0.030294427648186684,0.030584247782826424,0.04632679000496864,0.04270009472966194,-1,0.41707083582878113,0.0,0.00028981943614780903
480,0.030090978369116783,0.030391491949558258,0.039716050028800964,0.042089350521564484,-1,0.3915380537509918,0.0,0.0003005133185070008
490,0.029660264030098915,0.029946617782115936,0.0431031808257103,0.04226911440491676,-1,0.2671200931072235,0.0,0.0002863531408365816
500,0.029443254694342613,0.029736701399087906,0.04099118709564209,0.0422588724642992,-1,0.20836348831653595,0.0,0.00029344623908400536
510,0.0292783435434103,0.029567556455731392,0.04277297854423523,0.0424479503184557,-1,0.13351991772651672,0.0,0.0002892132615670562
520,0.029635772109031677,0.02992120198905468,0.043430034071207047,0.04259711690247059,-1,0.3001864552497864,0.0,0.00028542964719235897
530,0.029158111661672592,0.029443837702274323,0.04120676964521408,0.042179808020591736,-1,0.06829223781824112,0.0,0.0002857258077710867
540,0.029854796826839447,0.030146997421979904,0.03986246511340141,0.04204951748251915,-1,0.391579270362854,0.0,0.0002922007697634399
550,0.02941453456878662,0.029700294137001038,0.042974743992090225,0.04225944317877293,-1,0.2501383125782013,0.0,0.00028575953911058605
560,0.02916119433939457,0.029446503147482872,0.040434882044792175,0.042081908136606214,-1,0.13131234049797058,0.0,0.00028530863346531987
570,0.029181212186813354,0.029463762417435646,0.04055885225534439,0.041505114361643794,-1,0.15869127213954926,0.0,0.00028254950302653015
580,0.0290484931319952,0.029330359771847725,0.04122692719101906,0.0416562020778656,-1,0.017962174490094185,0.0,0.00028186728013679385
590,0.029136359691619873,0.029416168108582497,0.04228758439421654,0.04157464243471622,-1,0.14668822288513184,0.0,0.00027980885352008045
