epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,val_rmse_normalized,selection_rmse_normalized
20,0.06370943784713745,3.2576626836089417e-06,0.21609778702259064,0.06970198452472687,0.8855281952843069,0.8855281952843069,0.0645475760102272,0.0645475760102272
40,0.029812023043632507,3.8119756027299445e-06,0.14888057112693787,0.03408408164978027,0.4166830419413745,0.6511056186128408,0.030372697860002518,0.04746013693511486
60,0.02437041513621807,8.310694283863995e-06,0.028863374143838882,0.025891704484820366,0.35566703257150944,0.552626089932397,0.02592514269053936,0.04028180552025636
80,0.02192460559308529,7.132005976018263e-06,0.02735052816569805,0.02329813875257969,0.346638296674937,0.37299612372927365,0.025267023593187332,0.027188288047909737
100,0.0194393377751112,7.947695848997682e-06,0.016601240262389183,0.02060428261756897,0.3016223597824573,0.33464256300963463,0.021985739469528198,0.024392635251084965
120,0.018845630809664726,1.0401066901977174e-05,0.023393630981445312,0.02041412889957428,0.3078660567831248,0.3187089044135064,0.022440852597355843,0.023231205220023792
140,0.015293493866920471,1.2066217095707543e-05,0.024270234629511833,0.017037509009242058,0.28255291318148373,0.29734710991568863,0.020595736801624298,0.021674109622836113
160,0.017228633165359497,1.3366341590881348e-05,0.02666623704135418,0.01915479078888893,0.2900044280011207,0.2934744659885764,0.021138889715075493,0.02139182637135188
180,0.015159884467720985,1.2459468052838929e-05,0.016976088285446167,0.016747688874602318,0.29164527761377396,0.2880675395987928,0.02125849388539791,0.020997706800699234
200,0.014673854224383831,1.244006762135541e-05,0.013572183437645435,0.016170186921954155,0.2821530244443565,0.2879342433530837,0.020566588267683983,0.020987990622719128
220,0.014455330558121204,1.2661192158702761e-05,0.009564361535012722,0.015866294503211975,0.2858318781685084,0.28654339340887963,0.020834745839238167,0.020886609330773354
240,0.013374540023505688,1.2341358342382591e-05,0.003789502428844571,0.0146040553227067,0.2858636924363673,0.2846161983497441,0.02083706483244896,0.02074613297979037
260,0.015243472531437874,1.255564438906731e-05,0.0040421574376523495,0.016499260440468788,0.28745624569058414,0.2863839387651533,0.02095314860343933,0.020874986425042152
280,0.0142690259963274,1.2378392057144083e-05,0.00648978678509593,0.015573086217045784,0.2839337801747024,0.28575123943388464,0.02069639042019844,0.02082886795202891
300,0.012177971191704273,1.1725310287147295e-05,0.01426438707858324,0.013627120293676853,0.3763772265706211,0.31592241747863586,0.02743474207818508,0.023028093700607617
