epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.1770588606595993,0.0,0.0,0.1770588606595993,2.8336674917638303,2.8336674917638303,
40,0.12814867496490479,0.0,0.0,0.12814867496490479,2.0735288003981114,2.453598146080971,
60,0.09993956983089447,0.0,0.0,0.09993956983089447,1.5829078443050386,2.163368045488993,
80,0.047005441039800644,0.0,0.0,0.047005441039800644,0.7148241814002395,1.4570869420344632,
100,0.035597752779722214,0.0,0.0,0.035597752779722214,0.5202953941449523,0.9393424732834101,
120,0.031562864780426025,0.0,0.0,0.031562864780426025,0.47470863204821945,0.5699427358644704,
140,0.030595829710364342,0.0,0.0,0.030595829710364342,0.45598421946913004,0.4836627485541006,
160,0.029812658205628395,0.0,0.0,0.029812658205628395,0.44442536364123225,0.45837273838619397,
180,0.029186850413680077,0.0,0.0,0.029186850413680077,0.4358325493335724,0.44541404414797825,
200,0.02866845764219761,0.0,0.0,0.02866845764219761,0.42703655288740994,0.4357648219540715,200.0
220,0.028267815709114075,0.0,0.0,0.028267815709114075,0.42044354609772566,0.4277708827729027,220.0
240,0.02798568271100521,0.0,0.0,0.02798568271100521,0.4158152300305665,0.421098443005234,240.0
260,0.027794523164629936,0.0,0.0,0.027794523164629936,0.41262321178242567,0.41629399597023925,260.0
280,0.027650102972984314,0.0,0.0,0.027650102972984314,0.4104458212852478,0.41296142103274663,280.0
300,0.0275199506431818,0.0,0.0,0.0275199506431818,0.4088468584120274,0.4106386304932336,300.0
320,0.027388377115130424,0.0,0.0,0.027388377115130424,0.40754694026336075,0.40894653998687863,320.0
340,0.027248144149780273,0.0,0.0,0.027248144149780273,0.40634849384054544,0.40758076417197786,340.0
360,0.02709476463496685,0.0,0.0,0.02709476463496685,0.40510001269727947,0.4063318156003952,360.0
380,0.026924410834908485,0.0,0.0,0.026924410834908485,0.40368277998641133,0.4050437621747454,380.0
400,0.026733053848147392,0.0,0.0,0.026733053848147392,0.4019896850064397,0.4035908258967102,400.0
420,0.02651582472026348,0.0,0.0,0.02651582472026348,0.399903353523463,0.40185860617210467,420.0
440,0.02626657299697399,0.0,0.0,0.02626657299697399,0.3972803347706795,0.3997244577668607,440.0
460,0.0261846836656332,0.0,0.0,0.0261846836656332,0.40342195498570804,0.4002018810932835,440.0
480,0.025716353207826614,0.0,0.0,0.025716353207826614,0.39182634139060973,0.39750954371566577,480.0
500,0.025420909747481346,0.0,0.0,0.025420909747481346,0.38671662388369443,0.3939883067533374,500.0
520,0.025038843974471092,0.0,0.0,0.025038843974471092,0.3815392685048282,0.3866940779263775,520.0
540,0.02462649717926979,0.0,0.0,0.02462649717926979,0.375965603530407,0.3814071653063099,540.0
560,0.02418115735054016,0.0,0.0,0.02418115735054016,0.3684709871895611,0.3753252864082654,560.0
580,0.024053623899817467,0.0,0.0,0.024053623899817467,0.36696362037584185,0.37046673703193667,580.0
600,0.02316327393054962,0.0,0.0,0.02316327393054962,0.35510345229879026,0.36351268662139774,600.0
620,0.022654717788100243,0.0,0.0,0.022654717788100243,0.3467084795124829,0.356258517395705,620.0
640,0.02303827367722988,0.0,0.0,0.02303827367722988,0.348202241178602,0.3500047243299584,640.0
660,0.021970752626657486,0.0,0.0,0.021970752626657486,0.339679123416543,0.3448632813692093,660.0
680,0.022090734913945198,0.0,0.0,0.022090734913945198,0.3416247490309179,0.343168704542021,680.0
700,0.021426165476441383,0.0,0.0,0.021426165476441383,0.33247955379635097,0.33792780874793726,700.0
720,0.021123195067048073,0.0,0.0,0.021123195067048073,0.328808401633054,0.3343042348201076,720.0
740,0.02085280977189541,0.0,0.0,0.02085280977189541,0.326773536991328,0.329353830806911,740.0
760,0.020829740911722183,0.0,0.0,0.020829740911722183,0.32523436516150833,0.32693876792863014,760.0
780,0.020598893985152245,0.0,0.0,0.020598893985152245,0.32162103487551214,0.3245429790094495,780.0
800,0.019608665257692337,0.0,0.0,0.019608665257692337,0.3113492677807808,0.3194015559392671,800.0
820,0.01923544518649578,0.0,0.0,0.01923544518649578,0.30825379834324124,0.31374136699984473,820.0
840,0.01931031048297882,0.0,0.0,0.01931031048297882,0.31283891209959985,0.3108139927412073,840.0
860,0.018319139257073402,0.0,0.0,0.018319139257073402,0.30522963658720254,0.3087741156766812,860.0
880,0.018041247501969337,0.0,0.0,0.018041247501969337,0.3060702019892633,0.3080462502253552,880.0
900,0.017779825255274773,0.0,0.0,0.017779825255274773,0.3084251754656434,0.3065750046807031,900.0
