epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
380,0.04996688663959503,0.05486561730504036,73.7756531976226,73.7756531976226,370,64.51443930300951,0.0,0.0,0.004898729734122753
390,0.05154246836900711,0.05467178672552109,57.29294378842503,57.29294378842503,390,57.29294378842503,0.0,0.0,0.0031293174251914024
400,0.05089977756142616,0.06085968017578125,109.39575024639487,109.39575024639487,390,57.29294378842503,0.0,0.0,0.009959900751709938
410,0.06510026007890701,0.07192791253328323,106.34524313051551,106.34524313051551,390,57.29294378842503,0.0,0.0,0.0068276552483439445
420,0.06026927009224892,0.0661509782075882,108.89308287923635,108.89308287923635,390,57.29294378842503,0.0,0.0,0.005881710443645716
430,0.05278783291578293,0.05540388077497482,78.65109398797095,78.65109398797095,390,57.29294378842503,0.0,0.0,0.0026160494890064
440,0.053578298538923264,0.06638453900814056,85.0753669557926,85.0753669557926,390,57.29294378842503,0.0,0.0,0.012806241400539875
450,0.05026145279407501,0.057181574404239655,91.74333018568933,91.74333018568933,390,57.29294378842503,0.0,0.0,0.0069201234728097916
460,0.050329629331827164,0.056229542940855026,81.73978563071698,81.73978563071698,390,57.29294378842503,0.0,0.0,0.005899914540350437
470,0.051121681928634644,0.060305025428533554,82.81444548130274,82.81444548130274,390,57.29294378842503,0.0,0.0,0.00918334349989891
480,0.05007943511009216,0.05456557497382164,71.38828620370478,71.38828620370478,390,57.29294378842503,0.0,0.0,0.004486138932406902
490,0.0504920594394207,0.05885767936706543,67.86283134136498,67.86283134136498,390,57.29294378842503,0.0,0.0,0.00836561992764473
