epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse
10,0.13770842552185059,0.13770842552185059,0.12610596418380737,0.12610596418380737,-1,
20,0.08317770808935165,0.08317770808935165,0.09313105046749115,0.10961850732564926,-1,
30,0.07519198954105377,0.07519198954105377,0.09923384338617325,0.10615695267915726,-1,
40,0.05702144652605057,0.05702144652605057,0.06961819529533386,0.09702226333320141,-1,
50,0.047676753252744675,0.047676753252744675,0.056713931262493134,0.08896059691905975,-1,
60,0.042700767517089844,0.042700767517089844,0.046573344618082047,0.0818960548688968,-1,
70,0.03866679221391678,0.03866679221391678,0.04729895293712616,0.07695361173578671,-1,
80,0.03594529628753662,0.03594529628753662,0.04726707190275192,0.07324279425665736,-1,
90,0.03485380485653877,0.03485380485653877,0.045387715101242065,0.07014778546161121,-1,
100,0.03329000622034073,0.03329000622034073,0.0422029010951519,0.06735329702496529,-1,
110,0.033211786299943924,0.033211786299943924,0.044691458344459534,0.0592118464410305,-1,
120,0.032463882118463516,0.032463882118463516,0.04501049965620041,0.05439979135990143,-1,
130,0.03137752413749695,0.03137752413749695,0.04655418172478676,0.04913182519376278,-1,
140,0.03095858357846737,0.03095858357846737,0.04527377337217331,0.04669738300144673,-1,
150,0.032193977385759354,0.032193977385759354,0.041072532534599304,0.04513324312865734,-1,
160,0.031465597450733185,0.031465597450733185,0.04860043153166771,0.04533595182001591,-1,
170,0.03162486106157303,0.03162486106157303,0.045850638300180435,0.045191120356321335,-1,
180,0.031110147014260292,0.031110147014260292,0.045275505632162094,0.044991963729262355,-1,
190,0.030838875100016594,0.030838875100016594,0.04244131222367287,0.044697323441505434,-1,
200,0.030506830662488937,0.030506830662488937,0.044924210757017136,0.044969454407691956,-1,
210,0.030399691313505173,0.030399691313505173,0.04481832683086395,0.044982141256332396,-1,
220,0.031240617856383324,0.031240617856383324,0.043458499014377594,0.04482694119215012,-1,
230,0.030975228175520897,0.030975228175520897,0.04162213206291199,0.044333736225962636,-1,
