epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse
10,0.1482880860567093,0.1482880860567093,162.84972205205978,162.84972205205978,10,162.84972205205978
20,0.10082517564296722,0.10082517564296722,88.75336444167316,88.75336444167316,20,88.75336444167316
30,0.07622610032558441,0.07622610032558441,109.35692713870347,109.35692713870347,20,88.75336444167316
40,0.0656762644648552,0.0656762644648552,111.67986263063193,111.67986263063193,20,88.75336444167316
50,0.055788554251194,0.055788554251194,100.35730983378143,100.35730983378143,20,88.75336444167316
60,0.05255935341119766,0.05255935341119766,105.93296101458013,105.93296101458013,20,88.75336444167316
70,0.05107956379652023,0.05107956379652023,104.64358813587427,104.64358813587427,20,88.75336444167316
80,0.050341974943876266,0.050341974943876266,102.9956260595575,102.9956260595575,20,88.75336444167316
90,0.04992787539958954,0.04992787539958954,106.17442927603037,106.17442927603037,20,88.75336444167316
100,0.049587905406951904,0.049587905406951904,102.50978985842228,102.50978985842228,20,88.75336444167316
110,0.049369435757398605,0.049369435757398605,100.00072760447681,100.00072760447681,20,88.75336444167316
120,0.0491991862654686,0.0491991862654686,96.80799941634625,96.80799941634625,20,88.75336444167316
130,0.04900958761572838,0.04900958761572838,90.9189418893519,90.9189418893519,20,88.75336444167316
140,0.04904146492481232,0.04904146492481232,81.75904079742193,81.75904079742193,140,81.75904079742193
150,0.05003717541694641,0.05003717541694641,85.65775918407977,85.65775918407977,140,81.75904079742193
160,0.048566170036792755,0.048566170036792755,80.80500756140202,80.80500756140202,160,80.80500756140202
170,0.0478660874068737,0.0478660874068737,75.09060188997209,75.09060188997209,170,75.09060188997209
180,0.047550566494464874,0.047550566494464874,71.45553919035852,71.45553919035852,180,71.45553919035852
190,0.046950407326221466,0.046950407326221466,73.40798702971726,73.40798702971726,180,71.45553919035852
200,0.04638829827308655,0.04638829827308655,77.12349136485457,77.12349136485457,180,71.45553919035852
210,0.04689560458064079,0.04689560458064079,89.63308772131295,89.63308772131295,180,71.45553919035852
220,0.04543376713991165,0.04543376713991165,87.61271573382139,87.61271573382139,180,71.45553919035852
230,0.045427218079566956,0.045427218079566956,95.58385300759524,95.58385300759524,180,71.45553919035852
240,0.04471650347113609,0.04471650347113609,118.93505305791736,118.93505305791736,180,71.45553919035852
250,0.04574176296591759,0.04574176296591759,134.30179686297834,134.30179686297834,180,71.45553919035852
260,0.04506639018654823,0.04506639018654823,140.99454093855323,140.99454093855323,180,71.45553919035852
270,0.043668415397405624,0.043668415397405624,194.88553660904645,194.88553660904645,180,71.45553919035852
280,0.04683445021510124,0.04683445021510124,189.03643599651397,189.03643599651397,180,71.45553919035852
290,0.04390218108892441,0.04390218108892441,229.12379036601305,229.12379036601305,180,71.45553919035852
300,0.047448523342609406,0.047448523342609406,326.51072846128824,326.51072846128824,180,71.45553919035852
310,0.04130696877837181,0.04130696877837181,330.40912104140284,330.40912104140284,180,71.45553919035852
320,0.04026844725012779,0.04026844725012779,331.66623907232884,331.66623907232884,180,71.45553919035852
330,0.03957624360918999,0.03957624360918999,334.29985065162066,334.29985065162066,180,71.45553919035852
340,0.040380191057920456,0.040380191057920456,334.7320004505622,334.7320004505622,180,71.45553919035852
350,0.03846793249249458,0.03846793249249458,334.73124457938195,334.73124457938195,180,71.45553919035852
360,0.03815104812383652,0.03815104812383652,335.0225677580774,335.0225677580774,180,71.45553919035852
370,0.03830503672361374,0.03830503672361374,335.10383694222094,335.10383694222094,180,71.45553919035852
380,0.03819538652896881,0.03819538652896881,335.3431613966167,335.3431613966167,180,71.45553919035852
390,0.03887904807925224,0.03887904807925224,335.0429762799454,335.0429762799454,180,71.45553919035852
400,0.039785705506801605,0.039785705506801605,334.8374575124753,334.8374575124753,180,71.45553919035852
410,0.038100648671388626,0.038100648671388626,335.23991981919767,335.23991981919767,180,71.45553919035852
420,0.03893079236149788,0.03893079236149788,334.7496721974671,334.7496721974671,180,71.45553919035852
430,0.03853391855955124,0.03853391855955124,335.2705195697379,335.2705195697379,180,71.45553919035852
440,0.03824753686785698,0.03824753686785698,335.4099387057173,335.4099387057173,180,71.45553919035852
450,0.03805471584200859,0.03805471584200859,335.41833148227096,335.41833148227096,180,71.45553919035852
460,0.04015824571251869,0.04015824571251869,334.65544894516466,334.65544894516466,180,71.45553919035852
470,0.038689061999320984,0.038689061999320984,334.87543352315424,334.87543352315424,180,71.45553919035852
480,0.037375375628471375,0.037375375628471375,334.5210081331658,334.5210081331658,180,71.45553919035852
490,0.03874252364039421,0.03874252364039421,334.048823226192,334.048823226192,180,71.45553919035852
500,0.03899969533085823,0.03899969533085823,333.8850858898258,333.8850858898258,180,71.45553919035852
510,0.03857109323143959,0.03857109323143959,331.1426288605714,331.1426288605714,180,71.45553919035852
520,0.037674322724342346,0.037674322724342346,331.8087077575529,331.8087077575529,180,71.45553919035852
530,0.03874679282307625,0.03874679282307625,330.32579275990605,330.32579275990605,180,71.45553919035852
540,0.038146402686834335,0.038146402686834335,316.1629562611306,316.1629562611306,180,71.45553919035852
550,0.03770887851715088,0.03770887851715088,323.61579396980164,323.61579396980164,180,71.45553919035852
560,0.03738631680607796,0.03738631680607796,306.80785143688917,306.80785143688917,180,71.45553919035852
570,0.03772983327507973,0.03772983327507973,305.397682524215,305.397682524215,180,71.45553919035852
580,0.03814764693379402,0.03814764693379402,308.78935470377326,308.78935470377326,180,71.45553919035852
590,0.037349410355091095,0.037349410355091095,305.385744972471,305.385744972471,180,71.45553919035852
600,0.03709081560373306,0.03709081560373306,287.2748629763925,287.2748629763925,180,71.45553919035852
610,0.03720424696803093,0.03720424696803093,299.06436822713255,299.06436822713255,180,71.45553919035852
620,0.03812801092863083,0.03812801092863083,285.2077116854239,285.2077116854239,180,71.45553919035852
630,0.03677031025290489,0.03677031025290489,284.2492670288086,284.2492670288086,180,71.45553919035852
640,0.036348555237054825,0.036348555237054825,278.25421811717035,278.25421811717035,180,71.45553919035852
650,0.03816821053624153,0.03816821053624153,280.7326675883138,280.7326675883138,180,71.45553919035852
660,0.03654394671320915,0.03654394671320915,272.1447459475493,272.1447459475493,180,71.45553919035852
670,0.03620719164609909,0.03620719164609909,281.7115207667971,281.7115207667971,180,71.45553919035852
680,0.03566080704331398,0.03566080704331398,273.90907960497736,273.90907960497736,180,71.45553919035852
690,0.036704130470752716,0.036704130470752716,256.3919213887596,256.3919213887596,180,71.45553919035852
700,0.035763371735811234,0.035763371735811234,275.1874662870455,275.1874662870455,180,71.45553919035852
710,0.036566611379384995,0.036566611379384995,274.65025039404276,274.65025039404276,180,71.45553919035852
720,0.03722858056426048,0.03722858056426048,288.3674356707251,288.3674356707251,180,71.45553919035852
730,0.0358949676156044,0.0358949676156044,284.8407492596519,284.8407492596519,180,71.45553919035852
740,0.03510062396526337,0.03510062396526337,283.6808779657495,283.6808779657495,180,71.45553919035852
