epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.10505612939596176,0.0,0.0,0.10505612939596176,1.6152358231842519,1.6152358231842519,-1
40,0.040453750640153885,0.0,0.0,0.040453750640153885,0.5860930505394936,1.1006644368618728,-1
60,0.030684489756822586,0.0,0.0,0.030684489756822586,0.47160907509922984,0.890979316274325,-1
80,0.02877921238541603,0.0,0.0,0.02877921238541603,0.4388135684505105,0.49883856469641136,-1
100,0.027951007708907127,0.0,0.0,0.027951007708907127,0.4215744143202901,0.4439990192900102,-1
120,0.027319615706801414,0.0,0.0,0.027319615706801414,0.4131886608116329,0.4245255478608112,-1
140,0.026349002495408058,0.0,0.0,0.026349002495408058,0.4024408328942955,0.4124013026754062,-1
160,0.02529856562614441,0.0,0.0,0.02529856562614441,0.37969284709170464,0.3984407802658777,-1
180,0.02037232182919979,0.0,0.0,0.02037232182919979,0.3535740367919207,0.3785692389259736,-1
200,0.019174640998244286,0.0,0.0,0.019174640998244286,0.3452031415365637,0.3594900084733963,200
220,0.018415888771414757,0.0,0.0,0.018415888771414757,0.33956515046954155,0.34611410959934197,220
240,0.018852274864912033,0.0,0.0,0.018852274864912033,0.33423238014802337,0.33966689071804285,240
260,0.016998181119561195,0.0,0.0,0.016998181119561195,0.32549524983391165,0.3330975934838255,260
280,0.018344536423683167,0.0,0.0,0.018344536423683167,0.3259478298425675,0.3285584866081675,280
300,0.017445331439375877,0.0,0.0,0.017445331439375877,0.3244499806649983,0.3252976867804925,300
320,0.016256937757134438,0.0,0.0,0.016256937757134438,0.31790190666541457,0.32276657239099343,320
340,0.015551966615021229,0.0,0.0,0.015551966615021229,0.3118187647163868,0.3180568840155999,340
360,0.015142193995416164,0.0,0.0,0.015142193995416164,0.3113801478855312,0.31370027308911086,360
380,0.014684422872960567,0.0,0.0,0.014684422872960567,0.31147794980183247,0.3115589541345835,380
400,0.014238053932785988,0.0,0.0,0.014238053932785988,0.3109594922363758,0.3112725299745798,400
420,0.013881801627576351,0.0,0.0,0.013881801627576351,0.3105949876569212,0.3110108098983765,420
440,0.013525030575692654,0.0,0.0,0.013525030575692654,0.31010081647336485,0.31055176545555396,440
460,0.01317968126386404,0.0,0.0,0.01317968126386404,0.30942082761600614,0.31003887724876406,460
480,0.012856031768023968,0.0,0.0,0.012856031768023968,0.30885949593409895,0.3094603800078233,480
500,0.012555328197777271,0.0,0.0,0.012555328197777271,0.30859130147844555,0.30895720834285023,500
