epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,grad_norm,L_m,L_y
10,0.05763800069689751,0.09148447960615158,5.896948650479317,5.896948650479317,-1,0.5600035786628723,4.656304736272432e-05,0.0337999165058136
20,0.0612715445458889,0.0705021396279335,4.420023038983345,5.158485844731331,-1,0.6213176846504211,1.566776518302504e-05,0.00921492651104927
30,0.04716973751783371,0.05031494423747063,3.705114871263504,4.674028853575388,-1,0.4967365562915802,1.5282230378943495e-05,0.0031299248803406954
40,0.04553160071372986,0.0463782362639904,4.000648856163025,4.505683854222298,-1,0.12501361966133118,1.9673783754114993e-05,0.0008269616519100964
50,0.04213673248887062,0.04269304871559143,3.332000970840454,4.270947277545929,-1,0.05751936882734299,2.7730404326575808e-05,0.0005285844090394676
60,0.041570261120796204,0.0419834740459919,3.389180824160576,4.123986201981703,-1,0.18399325013160706,2.7076643164036795e-05,0.0003861371078528464
70,0.0414610356092453,0.041727710515260696,3.418838232755661,4.023250777806554,-1,0.03671785071492195,2.231661528639961e-05,0.00024435570230707526
80,0.04146413505077362,0.041763026267290115,3.760456293821335,3.990401467308402,-1,0.18175996840000153,2.2187989088706672e-05,0.00027670280542224646
90,0.041735146194696426,0.043448492884635925,3.351203352212906,3.919379454520014,-1,0.4274686574935913,2.621169733174611e-05,0.001687135430984199
100,0.04111699014902115,0.04151209816336632,3.3186372369527817,3.8593052327632904,-1,0.08623877167701721,2.0963632778148167e-05,0.00037414729013107717
110,0.04131351783871651,0.04240485653281212,3.498174250125885,3.6194277927279472,-1,0.37141692638397217,2.119956297974568e-05,0.0010701382998377085
120,0.04108577221632004,0.04185625538229942,3.359425812959671,3.51336807012558,-1,0.32620567083358765,2.26232241402613e-05,0.0007478588377125561
130,0.04096193239092827,0.04141326621174812,3.5418517887592316,3.4970417618751526,-1,0.22119928896427155,2.1390515030361712e-05,0.00042994404793716967
140,0.04117140918970108,0.04191882908344269,3.400855138897896,3.4370623901486397,-1,0.3670194745063782,2.454959394526668e-05,0.0007228697068057954
150,0.04085252061486244,0.04129728674888611,3.58046256005764,3.4619085490703583,-1,0.2042730450630188,2.1752011889475398e-05,0.000423012999817729
160,0.04080059006810188,0.04135588929057121,3.3685702830553055,3.4598474949598312,-1,0.18727989494800568,2.3703029000898823e-05,0.0005315958405844867
170,0.040895987302064896,0.0414983332157135,3.5401422530412674,3.4719778969883914,-1,0.31915637850761414,2.187522841268219e-05,0.0005804727552458644
180,0.04129800572991371,0.042253341525793076,3.791636601090431,3.4750959277153015,-1,0.3858725130558014,2.3624275854672305e-05,0.0009317104704678059
190,0.04111967235803604,0.04247366264462471,3.6023158580064774,3.5002071782946587,-1,0.42462313175201416,2.440777279844042e-05,0.0013295816024765372
200,0.04056023806333542,0.04126546531915665,3.3436227589845657,3.502705730497837,-1,0.25826600193977356,2.3433904061676003e-05,0.0006817938992753625
210,0.040443290024995804,0.040942322462797165,3.473646193742752,3.5002529248595238,-1,0.27034762501716614,2.274034522997681e-05,0.00047629393520765007
220,0.04033767431974411,0.04084727168083191,3.354223817586899,3.4997327253222466,-1,0.24276401102542877,2.181684976676479e-05,0.0004877805768046528
230,0.03994981572031975,0.04033556580543518,3.324037417769432,3.4779512882232666,-1,0.03660305216908455,2.2616635760641657e-05,0.00036313486634753644
240,0.03953525051474571,0.04012292996048927,3.300585225224495,3.4679242968559265,-1,0.10465627908706665,2.375617259531282e-05,0.0005639250157400966
250,0.03891732171177864,0.03971070423722267,3.2993290573358536,3.4398109465837474,-1,0.18427814543247223,2.5832627216004767e-05,0.0007675513625144958
260,0.0377054437994957,0.03886502981185913,3.2471824437379837,3.4276721626520157,-1,0.15355628728866577,2.6522639018367045e-05,0.0011330622946843505
270,0.036283187568187714,0.03763338923454285,3.1431369483470917,3.387971632182598,-1,0.04741649329662323,2.773758751573041e-05,0.0013224625727161765
280,0.03576822578907013,0.03675020486116409,3.152412176132202,3.324049189686775,-1,0.0804021880030632,2.3299620806938037e-05,0.0009586826781742275
290,0.03566891700029373,0.03628715127706528,3.067046031355858,3.270522207021713,-1,0.13212361931800842,2.0403722373885103e-05,0.0005978299886919558
300,0.035624902695417404,0.036255162209272385,3.0464984476566315,3.24080977588892,300,0.2730426788330078,2.1434916561702266e-05,0.0006088258814997971
310,0.035410016775131226,0.03600138798356056,3.043922409415245,3.197837397456169,310,0.1338283121585846,2.2665892174700275e-05,0.0005687051452696323
320,0.035013239830732346,0.03574039041996002,3.047146461904049,3.1671296618878837,320,0.09207355231046677,2.3441856683348306e-05,0.0007037088507786393
330,0.03486265242099762,0.035569313913583755,3.25399711728096,3.160125631839037,330,0.07941455394029617,2.5381501473020762e-05,0.0006812824285589159
340,0.03492702543735504,0.0356006883084774,3.1285330653190613,3.1429204158484936,340,0.2768809497356415,2.4502767701051198e-05,0.0006491629756055772
350,0.034738339483737946,0.035292863845825195,3.17285917699337,3.1302734278142452,350,0.12163519114255905,2.4706783733563498e-05,0.0005298172472976148
360,0.03502580523490906,0.035886652767658234,3.3831950277090073,3.1438746862113476,350,0.43607911467552185,2.7315130864735693e-05,0.0008335334132425487
370,0.034827250987291336,0.03547419607639313,3.1795382499694824,3.1475148163735867,350,0.17723004519939423,2.4793745978968218e-05,0.0006221503135748208
380,0.03453315049409866,0.03521423786878586,3.1714271754026413,3.149416316300631,350,0.13474957644939423,2.7310228688293137e-05,0.0006537776789627969
390,0.03430187329649925,0.034861497581005096,3.2690849155187607,3.1696202047169204,350,0.15717071294784546,2.6904897822532803e-05,0.0005327215185388923
400,0.03423101827502251,0.034746795892715454,3.2266657799482346,3.187636937946081,350,0.10499262809753418,2.7564352421904914e-05,0.00048821602831594646
410,0.03418895602226257,0.03475804999470711,3.2252978533506393,3.2057744823396206,350,0.10486983507871628,2.772940570139326e-05,0.0005413621547631919
420,0.03410523384809494,0.03471766784787178,3.290335088968277,3.230093345046044,350,0.2067371904850006,2.8817958082072437e-05,0.0005836155614815652
430,0.03398720920085907,0.03462180867791176,3.2719142735004425,3.2318850606679916,350,0.09848785400390625,2.9995864679221995e-05,0.0006046025664545596
