epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse,L_m,L_r,L_y
10,0.11455695331096649,0.15240278840065002,0.1182597354054451,0.1182597354054451,-1,,0.0,0.0,0.037845831364393234
20,0.09332533925771713,0.0959511548280716,0.0832446739077568,0.10075220465660095,-1,,0.0,0.0,0.002625812543556094
30,0.07484143227338791,0.07744350284337997,0.09122509509325027,0.0975765014688174,-1,,0.0,0.0,0.002602073596790433
40,0.05709075927734375,0.05988461524248123,0.07279626280069351,0.09138144180178642,-1,,0.0,0.0,0.002793855732306838
50,0.050933871418237686,0.05440351739525795,0.06461240351200104,0.08602763414382934,-1,,0.0,0.0,0.0034696459770202637
60,0.04495565965771675,0.04646049067378044,0.05762607231736183,0.08129404050608476,-1,,0.0,0.0,0.001504829851910472
70,0.039214927703142166,0.04135633632540703,0.05940507724881172,0.07816704575504575,-1,,0.0,0.0,0.0021414090879261494
80,0.043831124901771545,0.045957162976264954,0.042577676475048065,0.07371837459504604,-1,,0.0,0.0,0.002126038772985339
90,0.0378875732421875,0.0401032380759716,0.04487992450594902,0.07051410236292416,-1,,0.0,0.0,0.002215665066614747
100,0.0335225909948349,0.03590995445847511,0.051852088421583176,0.06864790096879006,-1,,0.0,0.0,0.002387362765148282
110,0.03291057050228119,0.0351586751639843,0.041715171188116074,0.06099344454705715,-1,,0.0,0.0,0.002248105825856328
120,0.0324980802834034,0.034747783094644547,0.04486759752035141,0.057155736908316615,-1,,0.0,0.0,0.0022497023455798626
130,0.03182597458362579,0.033918097615242004,0.04829208180308342,0.05286243557929993,-1,,0.0,0.0,0.0020921218674629927
140,0.03538108617067337,0.03745951130986214,0.04074661433696747,0.049657470732927325,-1,,0.0,0.0,0.0020784244406968355
150,0.03368541970849037,0.035591352730989456,0.0576796792447567,0.04896419830620289,-1,,0.0,0.0,0.001905931392684579
160,0.033129580318927765,0.034985389560461044,0.04006052017211914,0.04720764309167862,-1,,0.0,0.0,0.001855808892287314
170,0.0321623869240284,0.034006886184215546,0.049055978655815125,0.04617273323237896,-1,,0.0,0.0,0.00184449867811054
