epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,best_epoch
20,0.24221883714199066,0.0,0.0,0.24221883714199066,3.706373264878988,3.706373264878988,-1
40,0.11350376904010773,0.0,0.0,0.11350376904010773,1.6998220093995333,2.703097637139261,-1
60,0.06725075095891953,0.0,0.0,0.06725075095891953,1.023963865801692,2.1433863800267376,-1
80,0.05149948224425316,0.0,0.0,0.05149948224425316,0.7895820805951953,1.1711226519321403,-1
100,0.0457041934132576,0.0,0.0,0.0457041934132576,0.6998529695719481,0.8377996386562785,-1
120,0.04150751233100891,0.0,0.0,0.04150751233100891,0.6311481676250696,0.7068610725974044,-1
140,0.037972595542669296,0.0,0.0,0.037972595542669296,0.5832226030826568,0.6380745800932249,-1
160,0.03577714040875435,0.0,0.0,0.03577714040875435,0.5403070744723082,0.5848926150600116,-1
180,0.031142279505729675,0.0,0.0,0.031142279505729675,0.4753854284696281,0.5329717020081977,-1
200,0.02595962956547737,0.0,0.0,0.02595962956547737,0.41227598216012123,0.4759894950340192,200
220,0.023822618648409843,0.0,0.0,0.023822618648409843,0.36554713356122376,0.41773618139699104,220
240,0.021767035126686096,0.0,0.0,0.021767035126686096,0.35561167616769673,0.3778115972963472,240
260,0.022023223340511322,0.0,0.0,0.022023223340511322,0.40335440662130717,0.3748377387834092,260
280,0.019654305651783943,0.0,0.0,0.019654305651783943,0.3639592397883535,0.37430844085911913,280
300,0.019348368048667908,0.0,0.0,0.019348368048667908,0.37796738021448256,0.3817603422080477,280
320,0.018726183101534843,0.0,0.0,0.018726183101534843,0.3840326803252101,0.37531976677601536,280
340,0.018463416025042534,0.0,0.0,0.018463416025042534,0.38315135915204884,0.38171713989724715,280
360,0.018020635470747948,0.0,0.0,0.018020635470747948,0.39204381490126256,0.3864092847928405,280
380,0.01766134612262249,0.0,0.0,0.01766134612262249,0.4049696300327778,0.39338826802869636,280
400,0.01670895889401436,0.0,0.0,0.01670895889401436,0.4004399214498699,0.39915112212797005,280
420,0.016834376379847527,0.0,0.0,0.016834376379847527,0.4093340778425336,0.40491454310839375,280
440,0.01657271198928356,0.0,0.0,0.01657271198928356,0.4144369927756488,0.4080703306893508,280
460,0.016372893005609512,0.0,0.0,0.016372893005609512,0.41627622374892237,0.4133490981223683,280
480,0.01609245501458645,0.0,0.0,0.01609245501458645,0.4186208143495023,0.4164446769580245,280
500,0.01566706784069538,0.0,0.0,0.01566706784069538,0.4188937228694558,0.41793025365596015,280
520,0.015664389356970787,0.0,0.0,0.015664389356970787,0.4201122488193214,0.4192089286794265,280
540,0.015467040240764618,0.0,0.0,0.015467040240764618,0.42154562272503976,0.4201838648046057,280
560,0.01531208772212267,0.0,0.0,0.01531208772212267,0.4223166407607496,0.4213248374350369,280
580,0.015234047546982765,0.0,0.0,0.015234047546982765,0.42510539766028527,0.42298922038202486,280
600,0.015047567896544933,0.0,0.0,0.015047567896544933,0.4302729072086513,0.4258983152098954,280
620,0.014972810633480549,0.0,0.0,0.014972810633480549,0.42124320654943587,0.4255405038061242,280
640,0.014969590120017529,0.0,0.0,0.014969590120017529,0.4309755713120103,0.4274972283566992,280
660,0.014969194307923317,0.0,0.0,0.014969194307923317,0.4274426188059151,0.42655379888912043,280
680,0.014682202599942684,0.0,0.0,0.014682202599942684,0.4248839559815824,0.4277673820331693,280
700,0.014683425426483154,0.0,0.0,0.014683425426483154,0.4276437721066177,0.42665678229803844,280
720,0.014628849923610687,0.0,0.0,0.014628849923610687,0.4265586124062538,0.42636211349815134,280
740,0.01471071969717741,0.0,0.0,0.01471071969717741,0.4273685363903642,0.42719030696774524,280
760,0.014805937185883522,0.0,0.0,0.014805937185883522,0.4315168533027172,0.4284813340331118,280
780,0.014378249645233154,0.0,0.0,0.014378249645233154,0.42826584957912567,0.4290504130907357,280
800,0.01440392341464758,0.0,0.0,0.01440392341464758,0.4273199337907136,0.4290342122241855,280
820,0.014409512281417847,0.0,0.0,0.014409512281417847,0.42788744149357083,0.4278244082878034,280
840,0.014404135756194592,0.0,0.0,0.014404135756194592,0.4280146913938225,0.4277406888927023,280
860,0.014292261563241482,0.0,0.0,0.014292261563241482,0.4288252717666328,0.4282424682180087,280
880,0.014294887892901897,0.0,0.0,0.014294887892901897,0.42870366084203126,0.42851454133416217,280
900,0.014283964410424232,0.0,0.0,0.014283964410424232,0.42893793193623425,0.42882228818163276,280
920,0.014267154037952423,0.0,0.0,0.014267154037952423,0.4295539527311921,0.4290651818364859,280
940,0.014197582378983498,0.0,0.0,0.014197582378983498,0.4290227254219353,0.4291715366964539,280
960,0.014161034487187862,0.0,0.0,0.014161034487187862,0.429150661546737,0.42924244656662147,280
980,0.014139373786747456,0.0,0.0,0.014139373786747456,0.42933683725073934,0.4291700747398039,280
1000,0.014124355278909206,0.0,0.0,0.014124355278909206,0.4295742411091924,0.42935391330222294,280
1020,0.014101355336606503,0.0,0.0,0.014101355336606503,0.42973801008984447,0.42954969614992544,280
1040,0.014085978269577026,0.0,0.0,0.014085978269577026,0.43023564223200084,0.4298492978103459,280
1060,0.014079582877457142,0.0,0.0,0.014079582877457142,0.42993990928679704,0.4299711872028808,280
1080,0.014061314053833485,0.0,0.0,0.014061314053833485,0.4304898436740041,0.43022179839760066,280
1100,0.014052378945052624,0.0,0.0,0.014052378945052624,0.4312568338699639,0.430562195610255,280
1120,0.014040800742805004,0.0,0.0,0.014040800742805004,0.43072742654755714,0.4308247013638417,280
1140,0.01402700413018465,0.0,0.0,0.01402700413018465,0.4305837370939553,0.4308559991704921,280
1160,0.014016672968864441,0.0,0.0,0.014016672968864441,0.43097393034026027,0.4307616979939242,280
1180,0.014017174020409584,0.0,0.0,0.014017174020409584,0.4310895144231618,0.43088239395245914,280
1200,0.014004937373101711,0.0,0.0,0.014004937373101711,0.4311023438386619,0.43105526286736134,280
1220,0.01399395614862442,0.0,0.0,0.01399395614862442,0.43125080702826385,0.43114755509669583,280
1240,0.0139893414452672,0.0,0.0,0.0139893414452672,0.431186182577163,0.4311797778146963,280
1260,0.013983935117721558,0.0,0.0,0.013983935117721558,0.4311671473048628,0.4312013789700965,280
1280,0.013979402370750904,0.0,0.0,0.013979402370750904,0.4312543574944139,0.4312025624588132,280
1300,0.013975868932902813,0.0,0.0,0.013975868932902813,0.4314132333956659,0.43127824606498083,280
1320,0.013972681947052479,0.0,0.0,0.013972681947052479,0.4314056252539158,0.4313577387146652,280
1340,0.013970449566841125,0.0,0.0,0.013970449566841125,0.4313709261603654,0.43139659493664906,280
1360,0.013968623243272305,0.0,0.0,0.013968623243272305,0.43134458110481505,0.4313737108396988,280
1380,0.013966897502541542,0.0,0.0,0.013966897502541542,0.4313904984779656,0.43136866858104866,280
1400,0.013965889811515808,0.0,0.0,0.013965889811515808,0.43137322352081536,0.43136943436786535,280
1420,0.013965095393359661,0.0,0.0,0.013965095393359661,0.4313974800668657,0.4313870673552156,280
1440,0.013964665122330189,0.0,0.0,0.013964665122330189,0.43141693304106593,0.43139587887624903,280
1460,0.013964399695396423,0.0,0.0,0.013964399695396423,0.4314047301784158,0.43140638109544915,280
1480,0.013964307494461536,0.0,0.0,0.013964307494461536,0.43140845965966584,0.43141004095971586,280
1500,0.013964295387268066,0.0,0.0,0.013964295387268066,0.4314087878540158,0.4314073258973658,280
