epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.10061907768249512,0.10061907768249512,0.0,0.0,0.9208088272660971,0.9208088272660971,
40,0.05728714540600777,0.05728714540600777,0.0,0.0,0.6047493762969971,0.7627791017815471,
60,0.049281004816293716,0.049281004816293716,0.0,0.0,0.6956516368538141,0.7404032801389695,
80,0.046570248901844025,0.046570248901844025,0.0,0.0,0.7368989415168763,0.6790999848892292,
100,0.045864008367061615,0.045864008367061615,0.0,0.0,0.6599015022814274,0.6974840268840393,
120,0.045171961188316345,0.045171961188316345,0.0,0.0,0.6817841596603393,0.6928615344862143,
140,0.048403408378362656,0.048403408378362656,0.0,0.0,0.7740335988998414,0.7052397536138694,
160,0.0451914481818676,0.0451914481818676,0.0,0.0,0.6496156274229288,0.7018111286610366,
180,0.04315546527504921,0.04315546527504921,0.0,0.0,0.6940916252583266,0.7059136171936989,
200,0.043437425047159195,0.043437425047159195,0.0,0.0,0.6602506197988988,0.6679859574933847,200.0
220,0.041184548288583755,0.041184548288583755,0.0,0.0,0.5946524398326875,0.6496648949633042,220.0
240,0.04244832322001457,0.04244832322001457,0.0,0.0,0.7780201203227043,0.6776410599847635,220.0
260,0.0393606536090374,0.0393606536090374,0.0,0.0,0.6353033115565777,0.6693252905706565,220.0
280,0.03906498849391937,0.03906498849391937,0.0,0.0,0.7385456601679325,0.7172896973490716,220.0
300,0.04575911909341812,0.04575911909341812,0.0,0.0,0.949444261610508,0.7744310777783394,220.0
320,0.03880975395441055,0.03880975395441055,0.0,0.0,0.763791149109602,0.8172603569626808,220.0
340,0.03720710426568985,0.03720710426568985,0.0,0.0,0.6835160830169916,0.7989171645790338,220.0
360,0.03725998476147652,0.03725998476147652,0.0,0.0,0.7222599003016948,0.7231890441427627,220.0
380,0.03597459942102432,0.03597459942102432,0.0,0.0,0.845219376116991,0.7503317864785591,220.0
400,0.0424182303249836,0.0424182303249836,0.0,0.0,0.968722416460514,0.8454005642930666,220.0
420,0.037494707852602005,0.037494707852602005,0.0,0.0,0.8174303371310234,0.8771240432361762,220.0
440,0.03555617481470108,0.03555617481470108,0.0,0.0,0.8080691944509745,0.864740649347504,220.0
460,0.03461194783449173,0.03461194783449173,0.0,0.0,0.8697480295002461,0.8317491870274147,220.0
480,0.03561803698539734,0.03561803698539734,0.0,0.0,0.8273469915986061,0.8350547385166088,220.0
500,0.032952018082141876,0.032952018082141876,0.0,0.0,0.9185057247579098,0.8718669152855874,220.0
520,0.03273899480700493,0.03273899480700493,0.0,0.0,0.9194202266484499,0.8884243143349886,220.0
540,0.03221578150987625,0.03221578150987625,0.0,0.0,0.9278274486362934,0.9219178000142177,220.0
560,0.03805932775139809,0.03805932775139809,0.0,0.0,0.8721432761400938,0.9064636504749457,220.0
580,0.034224335104227066,0.034224335104227066,0.0,0.0,0.9202684820592404,0.9067464022785425,220.0
600,0.03611060976982117,0.03611060976982117,0.0,0.0,0.8924175605624914,0.8949431062539419,220.0
620,0.0353822261095047,0.0353822261095047,0.0,0.0,1.1519702666550875,0.9882187697589397,220.0
640,0.03157467395067215,0.03157467395067215,0.0,0.0,0.9632027111202479,1.0025301794459422,220.0
660,0.030973896384239197,0.030973896384239197,0.0,0.0,1.2104525302052498,1.1085418359935284,220.0
680,0.030353765934705734,0.030353765934705734,0.0,0.0,1.2259556372761726,1.1332036262005567,220.0
700,0.03408489748835564,0.03408489748835564,0.0,0.0,1.0658095656931401,1.1674059110581876,220.0
720,0.032170429825782776,0.032170429825782776,0.0,0.0,1.0631971221715213,1.1183207750469446,220.0
740,0.02857479266822338,0.02857479266822338,0.0,0.0,1.1389936829954386,1.0893334569533666,220.0
760,0.028604116290807724,0.028604116290807724,0.0,0.0,1.2779352293610573,1.160042011509339,220.0
780,0.027349678799510002,0.027349678799510002,0.0,0.0,1.3410024504065514,1.2526437875876826,220.0
800,0.026479080319404602,0.026479080319404602,0.0,0.0,1.3204709064364433,1.3131361954013507,220.0
820,0.025470677763223648,0.025470677763223648,0.0,0.0,1.429725230395794,1.3637328624129297,220.0
840,0.025416027754545212,0.025416027754545212,0.0,0.0,1.3835003541111948,1.3778988303144772,220.0
860,0.024908090010285378,0.024908090010285378,0.0,0.0,1.510676711678505,1.4413007653951646,220.0
880,0.02397829480469227,0.02397829480469227,0.0,0.0,1.549264785349369,1.481147283713023,220.0
900,0.023735590279102325,0.023735590279102325,0.0,0.0,1.5593150774240494,1.5397521914839745,220.0
920,0.024078793823719025,0.024078793823719025,0.0,0.0,1.5902849490046502,1.5662882705926895,220.0
940,0.024202711880207062,0.024202711880207062,0.0,0.0,1.5743374325037003,1.5746458196441333,220.0
960,0.024202626198530197,0.024202626198530197,0.0,0.0,1.637352142840624,1.6006581747829915,220.0
980,0.023801513016223907,0.023801513016223907,0.0,0.0,1.6823141866624356,1.6313345873355867,220.0
1000,0.02278069034218788,0.02278069034218788,0.0,0.0,1.727817791879177,1.6824947071274121,220.0
1020,0.022119034081697464,0.022119034081697464,0.0,0.0,1.6994663016796112,1.703199426740408,220.0
1040,0.02177910879254341,0.02177910879254341,0.0,0.0,1.7377335878610611,1.7216725604732832,220.0
1060,0.021759528666734695,0.021759528666734695,0.0,0.0,1.7441350295543672,1.7271116396983464,220.0
1080,0.021429812535643578,0.021429812535643578,0.0,0.0,1.7910715904831886,1.7576467359662056,220.0
1100,0.021064771339297295,0.021064771339297295,0.0,0.0,1.7666717099547387,1.767292776664098,220.0
1120,0.02142050676047802,0.02142050676047802,0.0,0.0,1.7946723656654358,1.7841385553677875,220.0
1140,0.020728573203086853,0.020728573203086853,0.0,0.0,1.8072689263224602,1.7895376673142116,220.0
1160,0.020537804812192917,0.020537804812192917,0.0,0.0,1.8166289958953858,1.806190095961094,220.0
1180,0.020365139469504356,0.020365139469504356,0.0,0.0,1.831537601619959,1.8184785079459351,220.0
1200,0.020236283540725708,0.020236283540725708,0.0,0.0,1.8581701172888279,1.8354455716013909,220.0
