epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.09008657187223434,0.09012862294912338,0.0002102738944813609,0.4673500955104828,False,1.045019760608673,1.045019760608673,
40,0.05659882351756096,0.05660724267363548,4.209957114653662e-05,0.3297722637653351,False,0.5292804350778461,0.7871500978432596,
60,0.05088680982589722,0.05090172588825226,7.457526226062328e-05,0.39927834272384644,False,0.5555608285292983,0.7099536747386059,
80,0.048120249062776566,0.04814230650663376,0.00011029505549231544,0.4270862638950348,False,0.5451947925686836,0.5433453520586093,
100,0.04615563899278641,0.04618333280086517,0.0001384699862683192,0.4083069860935211,False,0.5781850744709373,0.5596468985229731,
120,0.0446932427585125,0.04472625255584717,0.00016504393715877086,0.39673474431037903,False,0.6063365017324687,0.5765721229240298,
140,0.04410938173532486,0.044136278331279755,0.00013447921082843095,0.38996464014053345,False,0.5715534512996674,0.5853583425010245,
160,0.04336341843008995,0.0433921180665493,0.00014350285346154124,0.38056114315986633,False,0.575527345828712,0.584472432953616,
180,0.0446968749165535,0.044723398983478546,0.00013261698768474162,0.382543683052063,False,0.578210972122848,0.5750972564170759,
200,0.04278368130326271,0.042812149971723557,0.0001423501962563023,0.37074896693229675,False,0.5808801830112934,0.5782061669876178,200.0
220,0.041952114552259445,0.04198134317994118,0.0001461460196878761,0.36848801374435425,False,0.5848302903324366,0.5813071484888593,200.0
240,0.04285232350230217,0.04288332164287567,0.0001549903827253729,0.36233875155448914,False,0.5935033209547401,0.58640459809949,200.0
260,0.04136877506971359,0.04139772802591324,0.00014477383228950202,0.3643023371696472,False,0.5902142833918333,0.5895159648930033,200.0
280,0.04169498756527901,0.04172609746456146,0.00015555140271317214,0.35930901765823364,False,0.5892208008170128,0.5909794683878621,200.0
300,0.041597556322813034,0.04162861034274101,0.0001552642061142251,0.3584659993648529,False,0.5863932350873947,0.5886094397654136,200.0
320,0.040981851518154144,0.04101339727640152,0.00015773240011185408,0.35823583602905273,False,0.5867767993435263,0.5874636117493113,200.0
340,0.03882064297795296,0.03884977847337723,0.00014567461039405316,0.3605419993400574,False,0.640692884773016,0.604620973067979,200.0
360,0.03843751549720764,0.03846803680062294,0.00015261175576597452,0.35381564497947693,False,0.5853406958505512,0.6042701266556978,200.0
380,0.037108056247234344,0.037138208746910095,0.0001507713459432125,0.35607603192329407,False,0.6287039889097213,0.6182458565110961,200.0
400,0.04376202076673508,0.04379267245531082,0.00015325094864238054,0.36739566922187805,False,0.7620574372410774,0.6587007073337833,200.0
420,0.03910417854785919,0.039131246507167816,0.0001353308471152559,0.33735936880111694,False,0.6997823838740588,0.6968479366749525,200.0
440,0.037142835557460785,0.037172410637140274,0.00014786877727601677,0.33592361211776733,False,0.6740479157865048,0.7119625789672136,200.0
460,0.03575892373919487,0.03578709065914154,0.000140833537443541,0.34011515974998474,False,0.6863782027959824,0.6867361674855152,200.0
480,0.036258865147829056,0.036286287009716034,0.00013710162602365017,0.34287071228027344,False,0.8196185456365347,0.726681554739674,200.0
500,0.03536568954586983,0.03539309278130531,0.00013701495481655002,0.3301776945590973,False,0.8623757120221853,0.7894574868182341,200.0
520,0.03551355004310608,0.03554070368409157,0.00013577732897829264,0.3246046006679535,False,0.9437899886369705,0.8752614154318968,200.0
540,0.03459400311112404,0.03462141379714012,0.0001370579848298803,0.3159652650356293,False,0.9868462657481433,0.9310039888024331,200.0
560,0.033972978591918945,0.03400050476193428,0.00013762507296632975,0.3077455163002014,False,1.0317536526471376,0.9874633023440839,200.0
580,0.032980483025312424,0.03300824016332626,0.00013877707533538342,0.3012203574180603,False,1.0491223206818103,1.0225740796923637,200.0
600,0.03293673321604729,0.03296530991792679,0.0001428747782483697,0.30610939860343933,False,1.0538321163058282,1.0449026965449253,200.0
620,0.032973770052194595,0.03300195559859276,0.00014093256322667003,0.29819944500923157,False,1.1872031635940075,1.096719200193882,200.0
640,0.031969912350177765,0.03199855610728264,0.0001432198187103495,0.29767587780952454,False,1.1318706125319005,1.124301964143912,200.0
660,0.032510340213775635,0.032539002597332,0.00014331351849250495,0.29985958337783813,False,1.195138218447566,1.171403998191158,200.0
680,0.03242643177509308,0.032455071806907654,0.0001432018616469577,0.2955268919467926,False,1.2563880968093872,1.1944656425962845,200.0
