epoch,data_loss,objective,ode,capacity,val_rmse,selection_rmse,best_epoch
20,0.08388032019138336,0.08388032019138336,0.0,0.0,0.823264176696539,0.823264176696539,
40,0.054591648280620575,0.054591648280620575,0.0,0.0,0.7796152582913637,0.8014397174939514,
60,0.04673260450363159,0.04673260450363159,0.0,0.0,0.5606038954555989,0.7211611101478338,
80,0.043049413710832596,0.043049413710832596,0.0,0.0,0.5753913116157056,0.6385368217875561,
100,0.0411757230758667,0.0411757230758667,0.0,0.0,0.5940878066346049,0.5766943379019698,
120,0.041028428822755814,0.041028428822755814,0.0,0.0,0.6350798191130161,0.6015196457877755,
140,0.04143400862812996,0.04143400862812996,0.0,0.0,0.6576552029103041,0.628940942885975,
160,0.03755044937133789,0.03755044937133789,0.0,0.0,0.5916248469352723,0.6281199563195309,
180,0.0370541587471962,0.0370541587471962,0.0,0.0,0.7272927727103233,0.6588576075186333,
200,0.03593172878026962,0.03593172878026962,0.0,0.0,0.6387432637512684,0.6525536277989546,200.0
220,0.03155234083533287,0.03155234083533287,0.0,0.0,0.7121057314574719,0.6927139226396879,200.0
240,0.029378674924373627,0.029378674924373627,0.0,0.0,0.7470827281177044,0.6993105744421483,200.0
260,0.027199162170290947,0.027199162170290947,0.0,0.0,0.7382364622354508,0.7324749739368758,200.0
280,0.02539246343076229,0.02539246343076229,0.0,0.0,0.8054186913967133,0.7635792939166228,200.0
300,0.038823455572128296,0.038823455572128296,0.0,0.0,0.7996498105823994,0.7811016547381878,200.0
320,0.0324133075773716,0.0324133075773716,0.0,0.0,0.7760849504768849,0.7937178174853325,200.0
340,0.02407114766538143,0.02407114766538143,0.0,0.0,0.8432250422984362,0.8063199344525734,200.0
360,0.023953188210725784,0.023953188210725784,0.0,0.0,0.8654710537493229,0.828260348841548,200.0
380,0.026439925655722618,0.026439925655722618,0.0,0.0,0.8871592641174794,0.8652851200550795,200.0
400,0.023896774277091026,0.023896774277091026,0.0,0.0,0.8478892666399479,0.8668398615022501,200.0
420,0.023667169734835625,0.023667169734835625,0.0,0.0,0.8673639431744814,0.8674708246439695,200.0
440,0.026775864884257317,0.026775864884257317,0.0,0.0,0.9026864803284407,0.8726465633809567,200.0
460,0.023146696388721466,0.023146696388721466,0.0,0.0,0.9044521707892418,0.8915008647640547,200.0
480,0.023273129016160965,0.023273129016160965,0.0,0.0,0.9712383518815041,0.9261256676663956,200.0
500,0.023818423971533775,0.023818423971533775,0.0,0.0,0.9147129349410534,0.9301344858705998,200.0
520,0.02351754531264305,0.02351754531264305,0.0,0.0,0.9176707758754492,0.9345406875660023,200.0
540,0.021090710535645485,0.021090710535645485,0.0,0.0,0.8855761449486017,0.905986618588368,200.0
560,0.023228008300065994,0.023228008300065994,0.0,0.0,0.8853686775714159,0.8962051994651556,200.0
580,0.02541043795645237,0.02541043795645237,0.0,0.0,0.9076365804076195,0.8928604676425457,200.0
600,0.020131617784500122,0.020131617784500122,0.0,0.0,0.8687524722516538,0.8872525767435631,200.0
620,0.01973465457558632,0.01973465457558632,0.0,0.0,0.8538361401557922,0.8767417309383551,200.0
640,0.022558152675628662,0.022558152675628662,0.0,0.0,0.815648979306221,0.8460791972378889,200.0
660,0.019233889877796173,0.019233889877796173,0.0,0.0,0.8231807605028153,0.8308886266549429,200.0
680,0.01993534527719021,0.01993534527719021,0.0,0.0,0.836607762992382,0.8251458342671395,200.0
700,0.017701350152492523,0.017701350152492523,0.0,0.0,0.8446470523178577,0.8348118586043517,200.0
720,0.01857026293873787,0.01857026293873787,0.0,0.0,0.8749563191533088,0.8520703781545163,200.0
740,0.018383806571364403,0.018383806571364403,0.0,0.0,0.8376193453073502,0.8524075722595057,200.0
760,0.02382540889084339,0.02382540889084339,0.0,0.0,0.8651776662617923,0.8592511102408171,200.0
780,0.0188229288905859,0.0188229288905859,0.0,0.0,0.8883037686347962,0.8637002600679795,200.0
800,0.018537230789661407,0.018537230789661407,0.0,0.0,0.8933988097161055,0.882293414870898,200.0
820,0.016229307278990746,0.016229307278990746,0.0,0.0,0.8904568507671357,0.8907198097060124,200.0
840,0.015867430716753006,0.015867430716753006,0.0,0.0,0.9113016704767942,0.8983857769866785,200.0
860,0.015515108592808247,0.015515108592808247,0.0,0.0,0.9067866795659065,0.9028484002699455,200.0
880,0.01555012445896864,0.01555012445896864,0.0,0.0,0.9087717846632004,0.9089533782353004,200.0
900,0.01529788225889206,0.01529788225889206,0.0,0.0,0.9079019240289927,0.9078201294193665,200.0
920,0.015293668024241924,0.015293668024241924,0.0,0.0,0.9077550514340401,0.9081429200420776,200.0
940,0.01511744037270546,0.01511744037270546,0.0,0.0,0.9068118618130684,0.9074896124253671,200.0
960,0.014985011890530586,0.014985011890530586,0.0,0.0,0.909925732523203,0.9081642152567705,200.0
980,0.016124991700053215,0.016124991700053215,0.0,0.0,0.9175040150284768,0.9114138697882495,200.0
1000,0.014800705015659332,0.014800705015659332,0.0,0.0,0.9193353081047535,0.9155883518854777,200.0
1020,0.014819812029600143,0.014819812029600143,0.0,0.0,0.9225270863920451,0.9197888031750918,200.0
1040,0.014004651457071304,0.014004651457071304,0.0,0.0,0.9238487966656685,0.921903730387489,200.0
1060,0.013898770324885845,0.013898770324885845,0.0,0.0,0.9314297977089883,0.925935226922234,200.0
1080,0.013697493821382523,0.013697493821382523,0.0,0.0,0.9372911088168622,0.9308565677305063,200.0
