plant_id,genotype,source_row,r,r_light,r_dark,a,K_mm
hy5:row5,hy5,5,0.050460193,0.05564001,0.04528038,0.10265149,9.956547
hy5:row6,hy5,6,0.050460193,0.05564001,0.04528038,0.10265149,9.532573
hy5:row7,hy5,7,0.050460193,0.05564001,0.04528038,0.10265149,9.732731
hy5:row8,hy5,8,0.050460193,0.05564001,0.04528038,0.10265149,9.772751
hy5:row9,hy5,9,0.050460193,0.05564001,0.04528038,0.10265149,9.792451
hy5:row10,hy5,10,0.050460193,0.05564001,0.04528038,0.10265149,9.7609
hy5:row11,hy5,11,0.050460193,0.05564001,0.04528038,0.10265149,9.9179325
hy5:row12,hy5,12,0.050460193,0.05564001,0.04528038,0.10265149,10.152419
hy5:row13,hy5,13,0.050460193,0.05564001,0.04528038,0.10265149,9.824816
hy5:row14,hy5,14,0.050460193,0.05564001,0.04528038,0.10265149,9.793732
hy5:row15,hy5,15,0.050460193,0.05564001,0.04528038,0.10265149,10.017876
hy5:row16,hy5,16,0.050460193,0.05564001,0.04528038,0.10265149,9.760215
hy5:row17,hy5,17,0.050460193,0.05564001,0.04528038,0.10265149,9.528504
hy5:row18,hy5,18,0.050460193,0.05564001,0.04528038,0.10265149,10.115982
hy5:row19,hy5,19,0.050460193,0.05564001,0.04528038,0.10265149,9.534344
hy5:row20,hy5,20,0.050460193,0.05564001,0.04528038,0.10265149,10.131794
hy5:row21,hy5,21,0.050460193,0.05564001,0.04528038,0.10265149,9.118329
hy5:row22,hy5,22,0.050460193,0.05564001,0.04528038,0.10265149,10.005288
hy5:row23,hy5,23,0.050460193,0.05564001,0.04528038,0.10265149,9.67449
hy5:row24,hy5,24,0.050460193,0.05564001,0.04528038,0.10265149,9.726499
hy5:row25,hy5,25,0.050460193,0.05564001,0.04528038,0.10265149,10.152807
hy5:row26,hy5,26,0.050460193,0.05564001,0.04528038,0.10265149,9.915399
hy5:row27,hy5,27,0.050460193,0.05564001,0.04528038,0.10265149,10.220219
hy5:row28,hy5,28,0.050460193,0.05564001,0.04528038,0.10265149,9.362808
hy5:row29,hy5,29,0.050460193,0.05564001,0.04528038,0.10265149,9.348322
hy5:row30,hy5,30,0.050460193,0.05564001,0.04528038,0.10265149,9.775531
hy5:row31,hy5,31,0.050460193,0.05564001,0.04528038,0.10265149,9.354638
hy5:row32,hy5,32,0.050460193,0.05564001,0.04528038,0.10265149,9.351666
hy5:row33,hy5,33,0.050460193,0.05564001,0.04528038,0.10265149,9.339845
hy5:row34,hy5,34,0.050460193,0.05564001,0.04528038,0.10265149,9.320501
hy5:row35,hy5,35,0.050460193,0.05564001,0.04528038,0.10265149,9.328553
MLB:row3,MLB,3,0.034010302,0.04398734,0.024033263,0.2933534,9.234162
MLB:row4,MLB,4,0.034010302,0.04398734,0.024033263,0.2933534,9.227496
MLB:row5,MLB,5,0.034010302,0.04398734,0.024033263,0.2933534,9.219832
MLB:row6,MLB,6,0.034010302,0.04398734,0.024033263,0.2933534,9.135052
MLB:row7,MLB,7,0.034010302,0.04398734,0.024033263,0.2933534,8.943444
MLB:row8,MLB,8,0.034010302,0.04398734,0.024033263,0.2933534,8.87051
MLB:row9,MLB,9,0.034010302,0.04398734,0.024033263,0.2933534,9.116056
MLB:row10,MLB,10,0.034010302,0.04398734,0.024033263,0.2933534,9.198745
MLB:row11,MLB,11,0.034010302,0.04398734,0.024033263,0.2933534,9.044586
MLB:row12,MLB,12,0.034010302,0.04398734,0.024033263,0.2933534,9.253129
MLB:row13,MLB,13,0.034010302,0.04398734,0.024033263,0.2933534,9.115282
MLB:row14,MLB,14,0.034010302,0.04398734,0.024033263,0.2933534,8.490528
MLB:row15,MLB,15,0.034010302,0.04398734,0.024033263,0.2933534,9.206552
MLB:row16,MLB,16,0.034010302,0.04398734,0.024033263,0.2933534,8.782708
MLB:row17,MLB,17,0.034010302,0.04398734,0.024033263,0.2933534,9.206454
MLB:row18,MLB,18,0.034010302,0.04398734,0.024033263,0.2933534,8.940381
MLB:row19,MLB,19,0.034010302,0.04398734,0.024033263,0.2933534,8.94981
MLB:row20,MLB,20,0.034010302,0.04398734,0.024033263,0.2933534,8.689955
MLB:row21,MLB,21,0.034010302,0.04398734,0.024033263,0.2933534,8.49007
MLB:row22,MLB,22,0.034010302,0.04398734,0.024033263,0.2933534,8.985288
MLB:row23,MLB,23,0.034010302,0.04398734,0.024033263,0.2933534,8.704385
MLB:row24,MLB,24,0.034010302,0.04398734,0.024033263,0.2933534,9.2632
MLB:row25,MLB,25,0.034010302,0.04398734,0.024033263,0.2933534,9.238276
MLB:row26,MLB,26,0.034010302,0.04398734,0.024033263,0.2933534,8.689033
MLB:row27,MLB,27,0.034010302,0.04398734,0.024033263,0.2933534,8.860256
MLB:row28,MLB,28,0.034010302,0.04398734,0.024033263,0.2933534,8.593237
MLB:row29,MLB,29,0.034010302,0.04398734,0.024033263,0.2933534,8.441858
MLB:row30,MLB,30,0.034010302,0.04398734,0.024033263,0.2933534,8.731064
MLB:row31,MLB,31,0.034010302,0.04398734,0.024033263,0.2933534,8.793493
MLB:row32,MLB,32,0.034010302,0.04398734,0.024033263,0.2933534,8.785587
MLB:row33,MLB,33,0.034010302,0.04398734,0.024033263,0.2933534,8.8580265
MLB:row34,MLB,34,0.034010302,0.04398734,0.024033263,0.2933534,8.872651
MLB:row35,MLB,35,0.034010302,0.04398734,0.024033263,0.2933534,8.712198
MLB:row36,MLB,36,0.034010302,0.04398734,0.024033263,0.2933534,8.432142
MLB:row37,MLB,37,0.034010302,0.04398734,0.024033263,0.2933534,8.741361
MLB:row38,MLB,38,0.034010302,0.04398734,0.024033263,0.2933534,8.446592
MLB:row39,MLB,39,0.034010302,0.04398734,0.024033263,0.2933534,8.736792
MLB:row40,MLB,40,0.034010302,0.04398734,0.024033263,0.2933534,8.634113
phyAB:row3,phyAB,3,0.062040262,0.070015,0.05406552,0.12854137,11.013515
phyAB:row4,phyAB,4,0.062040262,0.070015,0.05406552,0.12854137,10.933165
phyAB:row5,phyAB,5,0.062040262,0.070015,0.05406552,0.12854137,10.747024
phyAB:row6,phyAB,6,0.062040262,0.070015,0.05406552,0.12854137,11.031109
phyAB:row7,phyAB,7,0.062040262,0.070015,0.05406552,0.12854137,11.012636
phyAB:row8,phyAB,8,0.062040262,0.070015,0.05406552,0.12854137,10.844867
phyAB:row9,phyAB,9,0.062040262,0.070015,0.05406552,0.12854137,11.072211
phyAB:row10,phyAB,10,0.062040262,0.070015,0.05406552,0.12854137,10.430336
phyAB:row11,phyAB,11,0.062040262,0.070015,0.05406552,0.12854137,10.942851
phyAB:row12,phyAB,12,0.062040262,0.070015,0.05406552,0.12854137,11.046707
phyAB:row13,phyAB,13,0.062040262,0.070015,0.05406552,0.12854137,10.850979
phyAB:row14,phyAB,14,0.062040262,0.070015,0.05406552,0.12854137,10.731843
phyAB:row15,phyAB,15,0.062040262,0.070015,0.05406552,0.12854137,11.005341
phyAB:row16,phyAB,16,0.062040262,0.070015,0.05406552,0.12854137,11.006967
phyAB:row17,phyAB,17,0.062040262,0.070015,0.05406552,0.12854137,10.958858
phyAB:row18,phyAB,18,0.062040262,0.070015,0.05406552,0.12854137,10.869823
phyAB:row19,phyAB,19,0.062040262,0.070015,0.05406552,0.12854137,10.777107
phyAB:row20,phyAB,20,0.062040262,0.070015,0.05406552,0.12854137,10.780915
phyAB:row21,phyAB,21,0.062040262,0.070015,0.05406552,0.12854137,11.0223675
phyAB:row22,phyAB,22,0.062040262,0.070015,0.05406552,0.12854137,10.883103
phyAB:row23,phyAB,23,0.062040262,0.070015,0.05406552,0.12854137,10.799867
phyAB:row24,phyAB,24,0.062040262,0.070015,0.05406552,0.12854137,11.023869
phyAB:row25,phyAB,25,0.062040262,0.070015,0.05406552,0.12854137,10.8151
phyAB:row26,phyAB,26,0.062040262,0.070015,0.05406552,0.12854137,10.78295
phyAB:row27,phyAB,27,0.062040262,0.070015,0.05406552,0.12854137,11.044323
phyAB:row28,phyAB,28,0.062040262,0.070015,0.05406552,0.12854137,11.011259
phyAB:row29,phyAB,29,0.062040262,0.070015,0.05406552,0.12854137,10.68309
phyAB:row30,phyAB,30,0.062040262,0.070015,0.05406552,0.12854137,11.033978
phyAB:row31,phyAB,31,0.062040262,0.070015,0.05406552,0.12854137,10.718164
phyAB:row32,phyAB,32,0.062040262,0.070015,0.05406552,0.12854137,11.0209465
phyAB:row33,phyAB,33,0.062040262,0.070015,0.05406552,0.12854137,10.944638
phyAB:row34,phyAB,34,0.062040262,0.070015,0.05406552,0.12854137,10.803209
phyAB:row35,phyAB,35,0.062040262,0.070015,0.05406552,0.12854137,10.836051
phyAB:row36,phyAB,36,0.062040262,0.070015,0.05406552,0.12854137,10.730781
phyAB:row37,phyAB,37,0.062040262,0.070015,0.05406552,0.12854137,10.502235
phyAB:row38,phyAB,38,0.062040262,0.070015,0.05406552,0.12854137,10.483597
phyAB:row39,phyAB,39,0.062040262,0.070015,0.05406552,0.12854137,10.494202
