epoch,data_loss,objective,ode,capacity_diagnostic,capacity_penalty_used,val_rmse,selection_rmse,best_epoch
20,0.08344616740942001,0.09894412755966187,7.748981443000957e-05,0.2903939485549927,False,0.8103349528312683,0.8103349528312683,
40,0.05749925971031189,0.06029310077428818,1.3969204701425042e-05,0.42955854535102844,False,0.6106158383190632,0.7104753955751658,
60,0.05111599713563919,0.05376296117901802,1.323481683357386e-05,0.43644919991493225,False,0.5647084586620331,0.6618864166041216,
80,0.04768134653568268,0.048725347965955734,5.220003458816791e-06,0.3795439600944519,False,0.5118532469347119,0.5623925146386027,
100,0.04548615962266922,0.04655585065484047,5.348449576558778e-06,0.3641543984413147,False,0.5430795911177994,0.5398804322381814,
120,0.044475190341472626,0.04549280181527138,5.088060333946487e-06,0.3443702757358551,False,0.5607014766633511,0.5385447715719541,
140,0.04450776055455208,0.04553259536623955,5.1241659093648195e-06,0.3131471574306488,False,0.5787767857387662,0.5608526178399722,
160,0.044496774673461914,0.0454922690987587,4.977472599421162e-06,0.2945379912853241,False,0.5920029383450747,0.577160400249064,
180,0.04278961941599846,0.043764397501945496,4.873895250057103e-06,0.2970954179763794,False,0.5877683145552873,0.586182679546376,
200,0.04268094152212143,0.04363559931516647,4.77328603665228e-06,0.28447937965393066,False,0.5923159994632006,0.5906957507878542,200.0
220,0.04419580101966858,0.04512552171945572,4.648595677281264e-06,0.2647381126880646,False,0.6066358986198902,0.5955734042127927,200.0
240,0.04296594485640526,0.043890487402677536,4.622717824531719e-06,0.2613773047924042,False,0.6015363504886627,0.6001627495239178,200.0
260,0.04159703105688095,0.04239291325211525,3.979404937126674e-06,0.2566848397254944,False,0.6053818656355143,0.6045180382480224,200.0
280,0.04151742160320282,0.04229652136564255,3.895505415130174e-06,0.24830657243728638,False,0.6020312674939633,0.6029831612060467,200.0
300,0.04212217405438423,0.04287786781787872,3.778468453674577e-06,0.23792971670627594,False,0.6083049378991128,0.6052393570095301,200.0
320,0.040537022054195404,0.041271258145570755,3.671189233500627e-06,0.23503752052783966,False,0.6116282075792552,0.607321470990777,200.0
340,0.03925040736794472,0.03995361551642418,3.5160337574779987e-06,0.23535224795341492,False,0.6017117677330971,0.6072149710704884,200.0
360,0.03918759524822235,0.03989820554852486,3.5530597415345255e-06,0.22619971632957458,False,0.6073299843072891,0.6068899865398804,200.0
380,0.03831610456109047,0.03900351747870445,3.4370557386864675e-06,0.22435471415519714,False,0.5994090944677591,0.6028169488360485,200.0
400,0.044962164014577866,0.045732781291007996,3.8530861274921335e-06,0.19973275065422058,False,0.6254663531780243,0.6107351439843575,200.0
420,0.03971593827009201,0.040636926889419556,4.604935384122655e-06,0.24911116063594818,False,0.6074822224378587,0.6107858900278806,200.0
440,0.037836890667676926,0.03864260017871857,4.0285394788952544e-06,0.21529801189899445,False,0.6044688660949469,0.6124724805702766,200.0
460,0.03726360201835632,0.038041628897190094,3.890136667905608e-06,0.22620703279972076,False,0.6185818701982498,0.6101776529103518,200.0
480,0.037067972123622894,0.03784730285406113,3.896655016433215e-06,0.2219945341348648,False,0.6176557072103024,0.6135688145011664,200.0
