epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse
20,0.10380207747220993,1.153267021436477e-05,0.10778603702783585,0.10388989746570587,1.2967519682645798,1.2967519682645798
40,0.061602361500263214,4.372518742457032e-05,0.20584650337696075,0.06177043169736862,0.8947831683531404,1.0957675683088601
60,0.05435307323932648,4.653739961213432e-05,0.18561793863773346,0.05450474098324776,0.8030743293389678,0.998203155318896
80,0.05322209373116493,7.120106602087617e-05,0.19419164955615997,0.05338113009929657,0.7776304358020425,0.8251626444980502
100,0.05286617577075958,9.421649156138301e-05,0.18915925920009613,0.053021494299173355,0.7754108275771141,0.7853718642393748
120,0.05262963846325874,0.00012410392810124904,0.18784382939338684,0.05278437212109566,0.7737841173633934,0.7756084602475166
140,0.052314840257167816,0.00015977674047462642,0.18668894469738007,0.05246921256184578,0.7720096600204707,0.773734868320326
160,0.051548078656196594,0.00020206252520438284,0.18377268314361572,0.051700759679079056,0.7664252839758993,0.7707396871199211
180,0.05046214535832405,0.0002509410842321813,0.17575374245643616,0.050609100610017776,0.7623540032282472,0.7669296490748724
200,0.049997422844171524,0.0002909548638854176,0.17375269532203674,0.05014340206980705,0.7540952012613416,0.7609581628218294
220,0.049636032432317734,0.00033116614213213325,0.17242278158664703,0.04978157579898834,0.7487430674731732,0.755064090654254
240,0.049951136112213135,0.0003601913631428033,0.17510390281677246,0.05009933188557625,0.7728453025072813,0.758561190413932
260,0.049318086355924606,0.00041265919571742415,0.17158378660678864,0.04946426674723625,0.7419579178094864,0.7545154292633137
280,0.048719730228185654,0.00043738511158153415,0.17020247876644135,0.0488651879131794,0.738797048188746,0.7512000895018379
300,0.048474423587322235,0.0004706901381723583,0.16969062387943268,0.04862000420689583,0.7360501808226109,0.7389350489402811
320,0.04829590022563934,0.0004965859116055071,0.16887861490249634,0.048441242426633835,0.7339875688403845,0.7362782659505805
340,0.04816364124417305,0.0005172403180040419,0.1675148457288742,0.04830820485949516,0.732618759714067,0.7342188364590208
360,0.048738639801740646,0.0005393746541813016,0.17124110460281372,0.04888658970594406,0.7460934053063393,0.7375665779535969
380,0.04816799610853195,0.000553337624296546,0.16379523277282715,0.04831011965870857,0.7333696087151766,0.7373605912451944
400,0.0479363314807415,0.0005545654566958547,0.16215041279792786,0.048077136278152466,0.7285782098919154,0.7360137413044772
420,0.04783129319548607,0.0005598876741714776,0.15847857296466827,0.04796919971704483,0.727377794303,0.729775204303364
440,0.047782618552446365,0.0005669752135872841,0.15942363440990448,0.04792140796780586,0.7268871735855937,0.727614392593503
460,0.047789305448532104,0.0005736631574109197,0.15738189220428467,0.04792654514312744,0.7247650092467666,0.7263433257117867
480,0.047659263014793396,0.0005687326192855835,0.1534527838230133,0.047793228179216385,0.722998607583344,0.7248835968052348
500,0.047698140144348145,0.00057248241500929,0.15604810416698456,0.04783427715301514,0.7290017596185208,0.7255884588162104
520,0.04768567532300949,0.0005814532632939517,0.1545945703983307,0.04782077297568321,0.7221252525821329,0.7247085399279992
540,0.047522611916065216,0.0005766185931861401,0.14973531663417816,0.0476536825299263,0.7204984230250121,0.7238751450752219
560,0.04757865518331528,0.0005884237471036613,0.1549333930015564,0.04771414026618004,0.7240553337186575,0.7222263364419341
580,0.047533709555864334,0.0005919819814153016,0.152767613530159,0.047667495906353,0.7213676010072232,0.7219737859169643
600,0.04749317094683647,0.0005780530045740306,0.14852969348430634,0.04762328416109085,0.7208625397384167,0.7220951581547658
620,0.04747752472758293,0.0005797093617729843,0.1510753482580185,0.047609731554985046,0.718691742964089,0.7203072945699096
640,0.04736163094639778,0.0005845667910762131,0.15062911808490753,0.04749355837702751,0.7186794505938888,0.7194112444321314
660,0.04744124412536621,0.0005934615037404001,0.1523641049861908,0.0475747250020504,0.7233461355641485,0.7202391097073755
680,0.04739033803343773,0.0005956896347925067,0.14983902871608734,0.04752179980278015,0.7195418260022998,0.7205224707201123
700,0.04730469360947609,0.0005870251916348934,0.14799664914608002,0.04743451625108719,0.7184446424543858,0.7204442013402781
720,0.04753873497247696,0.0005844988627359271,0.1510532945394516,0.04767100140452385,0.717441561177373,0.7184760098780195
740,0.047266434878110886,0.000597246689721942,0.15095098316669464,0.047398827970027924,0.7179519332274795,0.7179460456197461
760,0.047243472188711166,0.0005821947706863284,0.14753539860248566,0.04737284407019615,0.7182659853845835,0.7178864932631454
780,0.04744797945022583,0.0005838127108290792,0.14835403859615326,0.04757804051041603,0.7236846531182528,0.7199675239101052
800,0.047212399542331696,0.0005807342240586877,0.14752809703350067,0.04734174162149429,0.7184863529726864,0.7201456638251742
820,0.04719672352075577,0.0005874490598216653,0.1484474241733551,0.04732692241668701,0.718847008727491,0.72033933827281
840,0.04725290834903717,0.0005859242519363761,0.1489868462085724,0.047383517026901245,0.7193674652948976,0.7189002756650249
860,0.047131218016147614,0.0005884280544705689,0.14652244746685028,0.0472598671913147,0.7181771342232823,0.718797202748557
880,0.04727398604154587,0.0005898236413486302,0.14790169894695282,0.04740377888083458,0.7204570108652115,0.7193338701277971
900,0.047106288373470306,0.000581782020162791,0.14539359509944916,0.047233909368515015,0.7184444037675858,0.7190261829520265
920,0.04709295555949211,0.0005771825090050697,0.14289532601833344,0.04721847549080849,0.7186645326688886,0.719188649100562
940,0.04713810607790947,0.0005813832394778728,0.1444612592458725,0.04726496711373329,0.7202191594690085,0.7191093653018276
960,0.04704495891928673,0.0005767823313362896,0.14411580562591553,0.0471714623272419,0.7180339221432805,0.7189725380937259
980,0.04702288284897804,0.0005732332356274128,0.14135394990444183,0.04714708402752876,0.7178648125454784,0.7187059647192559
1000,0.047002244740724564,0.0005676024593412876,0.14020651578903198,0.04712542146444321,0.7181099438890816,0.7180028928592801
1020,0.04698297753930092,0.0005704613286070526,0.13989412784576416,0.04710594564676285,0.7182282131984831,0.7180676565443477
1040,0.04701070114970207,0.0005772258155047894,0.14398126304149628,0.04713710397481918,0.71877510432899,0.7183710871388516
1060,0.04694381356239319,0.0005744296940974891,0.14189763367176056,0.04706847667694092,0.7181569651886821,0.718386760905385
1080,0.04692333564162254,0.0005696811131201684,0.1395772099494934,0.04704603552818298,0.7181749263703824,0.7183689986293516
1100,0.046905916184186935,0.0005676550790667534,0.13940277695655823,0.04702844098210335,0.7182094166129828,0.7181804360573492
1120,0.0468839667737484,0.0005703791975975037,0.13968533277511597,0.0470067635178566,0.7182439068555833,0.7182094166129828
1140,0.046862825751304626,0.0005662981420755386,0.13932159543037415,0.046985261142253876,0.7182917038872838,0.71824834245195
1160,0.04684719443321228,0.0005690807593055069,0.13965670764446259,0.0469699464738369,0.7184444037675858,0.7183266715034843
1180,0.04682541266083717,0.000569196417927742,0.13982978463172913,0.04694830998778343,0.7184918427690864,0.7184093168079854
1200,0.0468052439391613,0.0005732992431148887,0.14007166028022766,0.04692840576171875,0.7184808035045862,0.7184723500137529
1220,0.046786971390247345,0.0005681097391061485,0.1393352895975113,0.04690944775938988,0.7185463827028871,0.7185063429921866
1240,0.04677022621035576,0.000567260489333421,0.13855700194835663,0.04689205437898636,0.71877379155159,0.7186003259196878
1260,0.046751968562603,0.0005626463098451495,0.13803540170192719,0.0468732975423336,0.7187629909738898,0.7186943884094557
1280,0.04673522338271141,0.0005646843928843737,0.1381189078092575,0.046856656670570374,0.7188388933762908,0.7187918919672569
1300,0.046719733625650406,0.0005611402448266745,0.13733626902103424,0.046840474009513855,0.718935561530292,0.7188458152934909
1320,0.04670509323477745,0.0005615783156827092,0.13763363659381866,0.0468260832130909,0.7190809814631939,0.718951812123259
1340,0.04668986424803734,0.0005602919263765216,0.13728268444538116,0.04681054502725601,0.719160285152495,0.7190589427153269
1360,0.046676281839609146,0.0005596597329713404,0.13665147125720978,0.04679643735289574,0.719246928460896,0.719162731692195
1380,0.04666348919272423,0.0005611467640846968,0.13704589009284973,0.046783991158008575,0.7193572614341974,0.7192548250158628
1400,0.04665055125951767,0.0005612423992715776,0.13687840104103088,0.04677091911435127,0.7194882408156992,0.7193641435702642
1420,0.046638838946819305,0.000562109227757901,0.13710716366767883,0.046759407967329025,0.719556206882,0.7194672363772988
1440,0.04662776738405228,0.0005625656340271235,0.13714978098869324,0.04674837738275528,0.7196637949571014,0.7195694142182669
1460,0.04661738499999046,0.0005585545441135764,0.13657747209072113,0.046737466007471085,0.7198026510030031,0.7196742176140348
1480,0.04660755768418312,0.0005596569390036166,0.13640013337135315,0.046727508306503296,0.7198543266952038,0.7197735908851027
