epoch,data_loss,objective,val_rmse,selection_rmse,best_epoch,best_selection_rmse
10,0.05894637107849121,0.05894637107849121,4.018890485167503,4.018890485167503,-1,
20,0.047020938247442245,0.047020938247442245,3.9019130170345306,3.960401751101017,-1,
30,0.04203333705663681,0.04203333705663681,3.2879676669836044,3.7362570563952127,-1,
40,0.04148895666003227,0.04148895666003227,3.419526293873787,3.6570743657648563,-1,
50,0.041266098618507385,0.041266098618507385,3.4831881523132324,3.622297123074532,-1,
60,0.041027702391147614,0.041027702391147614,3.455957770347595,3.5945738976200423,-1,
70,0.04089716821908951,0.04089716821908951,3.4748006612062454,3.577463435275214,-1,
80,0.04077557474374771,0.04077557474374771,3.467440605163574,3.563710581511259,-1,
90,0.040614593774080276,0.040614593774080276,3.4673500806093216,3.553003859188822,-1,
100,0.04036818817257881,0.04036818817257881,3.4530945122241974,3.543012924492359,-1,
110,0.03998452052474022,0.03998452052474022,3.4569554030895233,3.486819416284561,-1,
120,0.039538949728012085,0.039538949728012085,3.4202612936496735,3.438654243946075,-1,
130,0.03902558609843254,0.03902558609843254,3.2753903418779373,3.4373965114355087,-1,
140,0.03816918656229973,0.03816918656229973,3.3261653035879135,3.4280604124069214,-1,
150,0.037707358598709106,0.037707358598709106,3.379157930612564,3.417657390236854,-1,
160,0.03727839142084122,0.03727839142084122,3.3670101314783096,3.408762626349926,-1,
170,0.03678117319941521,0.03678117319941521,3.3703792840242386,3.3983204886317253,-1,
180,0.0373428575694561,0.0373428575694561,3.2336484640836716,3.374941274523735,-1,
190,0.03685332089662552,0.03685332089662552,3.3075347542762756,3.3589597418904305,-1,
200,0.035723716020584106,0.035723716020584106,3.559601306915283,3.369610421359539,-1,
210,0.03549943491816521,0.03549943491816521,3.2854948192834854,3.3524643629789352,-1,
220,0.035166312009096146,0.035166312009096146,3.336271643638611,3.3440653979778285,-1,
230,0.03480933979153633,0.03480933979153633,3.289360925555229,3.345462456345558,-1,
240,0.0344952829182148,0.0344952829182148,3.308321535587311,3.343678079545498,-1,
250,0.03452213481068611,0.03452213481068611,3.4338686615228653,3.3491491526365285,-1,
260,0.03410012274980545,0.03410012274980545,3.3371660858392715,3.346164748072624,-1,
270,0.033806923776865005,0.033806923776865005,3.3967476338148117,3.348801583051682,-1,
280,0.03372225537896156,0.03372225537896156,3.31728532910347,3.3571652695536613,-1,
290,0.03361348435282707,0.03361348435282707,3.2706115394830704,3.353472948074341,-1,
300,0.033679455518722534,0.033679455518722534,3.208576887845993,3.318370506167412,300,3.318370506167412
310,0.033518847078084946,0.033518847078084946,3.3373311161994934,3.323554135859012,300,3.318370506167412
320,0.03347722440958023,0.03347722440958023,3.2817497849464417,3.3181019499897957,320,3.3181019499897957
330,0.0338967926800251,0.0338967926800251,3.182479366660118,3.307413794100285,330,3.307413794100285
340,0.03362085670232773,0.03362085670232773,3.355242684483528,3.3121059089899063,330,3.307413794100285
350,0.03351534903049469,0.03351534903049469,3.2441239804029465,3.2931314408779144,350,3.2931314408779144
360,0.03339790180325508,0.03339790180325508,3.3309411257505417,3.2925089448690414,360,3.2925089448690414
370,0.033918969333171844,0.033918969333171844,3.404705598950386,3.293304741382599,360,3.2925089448690414
380,0.033355869352817535,0.033355869352817535,3.337257355451584,3.2953019440174107,360,3.2925089448690414
390,0.03340163081884384,0.03340163081884384,3.251112252473831,3.2933520153164864,360,3.2925089448690414
400,0.03335338458418846,0.03335338458418846,3.347284346818924,3.3072227612137794,360,3.2925089448690414
410,0.03338460251688957,0.03338460251688957,3.3634498715400696,3.3098346367478366,360,3.2925089448690414
420,0.03347548469901085,0.03347548469901085,3.390631452202797,3.3207228034734726,360,3.2925089448690414
430,0.03330352529883385,0.03330352529883385,3.336220234632492,3.33609689027071,360,3.2925089448690414
440,0.03334028273820877,0.03334028273820877,3.382192924618721,3.3387919142842297,360,3.2925089448690414
450,0.03328513354063034,0.03328513354063034,3.2929975539445877,3.343679271638393,360,3.2925089448690414
460,0.0333738811314106,0.0333738811314106,3.396705910563469,3.3502557501196866,360,3.2925089448690414
470,0.03331443667411804,0.03331443667411804,3.288780152797699,3.338663205504418,360,3.2925089448690414
480,0.03328332304954529,0.03328332304954529,3.3611051738262177,3.341047987341881,360,3.2925089448690414
490,0.03324222192168236,0.03324222192168236,3.3337224274873734,3.349309004843235,360,3.2925089448690414
500,0.033238936215639114,0.033238936215639114,3.3491987735033035,3.3495004475116734,360,3.2925089448690414
510,0.0339888297021389,0.0339888297021389,3.489433601498604,3.362098820507527,360,3.2925089448690414
520,0.03323100879788399,0.03323100879788399,3.387192264199257,3.3617549017071724,360,3.2925089448690414
530,0.0333699993789196,0.0333699993789196,3.3086858689785004,3.3590014651417732,360,3.2925089448690414
540,0.03336027264595032,0.03336027264595032,3.2787010073661804,3.348652273416519,360,3.2925089448690414
550,0.03326509892940521,0.03326509892940521,3.2985229045152664,3.3492048084735866,360,3.2925089448690414
560,0.0332113541662693,0.0332113541662693,3.316245600581169,3.3411587774753575,360,3.2925089448690414
570,0.03320964798331261,0.03320964798331261,3.346717357635498,3.3469524979591365,360,3.2925089448690414
580,0.033199213445186615,0.033199213445186615,3.349689394235611,3.3458109200000767,360,3.2925089448690414
590,0.03319532051682472,0.03319532051682472,3.333846852183342,3.3458233624696727,360,3.2925089448690414
600,0.03318976238369942,0.03318976238369942,3.3472836017608643,3.3456318452954292,360,3.2925089448690414
610,0.03318439796566963,0.03318439796566963,3.342820703983307,3.3309705555438995,360,3.2925089448690414
620,0.03318040817975998,0.03318040817975998,3.338811919093132,3.326132521033287,360,3.2925089448690414
630,0.033196501433849335,0.033196501433849335,3.312036022543907,3.326467536389828,360,3.2925089448690414
640,0.033365096896886826,0.033365096896886826,3.2889772206544876,3.327495157718659,360,3.2925089448690414
650,0.03319250047206879,0.03319250047206879,3.3543039113283157,3.3330732583999634,360,3.2925089448690414
660,0.033165447413921356,0.033165447413921356,3.362279012799263,3.3376765996217728,360,3.2925089448690414
670,0.033164165914058685,0.033164165914058685,3.3318962901830673,3.3361944928765297,360,3.2925089448690414
680,0.03315744549036026,0.03315744549036026,3.357437625527382,3.3369693160057072,360,3.2925089448690414
690,0.033151429146528244,0.033151429146528244,3.347499668598175,3.3383345976471896,360,3.2925089448690414
700,0.03314827010035515,0.03314827010035515,3.3434193581342697,3.3379481732845306,360,3.2925089448690414
710,0.03314291685819626,0.03314291685819626,3.346497192978859,3.3383158221840863,360,3.2925089448690414
720,0.03313969448208809,0.03313969448208809,3.342543914914131,3.3386890217661858,360,3.2925089448690414
730,0.033178698271512985,0.033178698271512985,3.308117389678955,3.33829715847969,360,3.2925089448690414
740,0.03316493332386017,0.03316493332386017,3.3368170261383057,3.3430811390280724,360,3.2925089448690414
750,0.03313209116458893,0.03313209116458893,3.35533544421196,3.3431842923164368,360,3.2925089448690414
760,0.033122316002845764,0.033122316002845764,3.3613894134759903,3.343095332384109,360,3.2925089448690414
770,0.03311827406287193,0.03311827406287193,3.3472221344709396,3.3446279168128963,360,3.2925089448690414
780,0.03311381861567497,0.03311381861567497,3.360968455672264,3.344980999827385,360,3.2925089448690414
790,0.03310925513505936,0.03310925513505936,3.3531878143548965,3.345549814403057,360,3.2925089448690414
800,0.033104948699474335,0.033104948699474335,3.3589083701372147,3.347098715603351,360,3.2925089448690414
810,0.03310076892375946,0.03310076892375946,3.3572304993867874,3.3481720462441444,360,3.2925089448690414
820,0.03309667482972145,0.03309667482972145,3.3590633422136307,3.349823988974095,360,3.2925089448690414
830,0.03309266269207001,0.03309266269207001,3.3594150096178055,3.3549537509679794,360,3.2925089448690414
840,0.03308872878551483,0.03308872878551483,3.360242396593094,3.3572962880134583,360,3.2925089448690414
850,0.033084891736507416,0.033084891736507416,3.3608634024858475,3.357849083840847,360,3.2925089448690414
860,0.03308115154504776,0.03308115154504776,3.3616293221712112,3.357873074710369,360,3.2925089448690414
870,0.033077508211135864,0.033077508211135864,3.3622145652770996,3.359372317790985,360,3.2925089448690414
880,0.03307395428419113,0.03307395428419113,3.362973779439926,3.359572850167751,360,3.2925089448690414
890,0.03307049721479416,0.03307049721479416,3.363605961203575,3.3606146648526196,360,3.2925089448690414
900,0.033067137002944946,0.033067137002944946,3.364253416657448,3.3611491695046425,360,3.2925089448690414
910,0.03306387737393379,0.03306387737393379,3.364900127053261,3.36191613227129,360,3.2925089448690414
920,0.0330607071518898,0.0330607071518898,3.3655308187007904,3.362562879920006,360,3.2925089448690414
930,0.03305763751268387,0.03305763751268387,3.366139903664589,3.3632353693246837,360,3.2925089448690414
940,0.0330546610057354,0.0330546610057354,3.3667348325252533,3.3638846129179,360,3.2925089448690414
950,0.033051781356334686,0.033051781356334686,3.367314487695694,3.3645297214388843,360,3.2925089448690414
960,0.03304899483919144,0.03304899483919144,3.367873653769493,3.365154154598713,360,3.2925089448690414
970,0.03304630145430565,0.03304630145430565,3.368421271443367,3.3657748252153397,360,3.2925089448690414
980,0.033043697476387024,0.033043697476387024,3.3689528703689575,3.366372734308243,360,3.2925089448690414
990,0.03304118663072586,0.03304118663072586,3.3694639801979065,3.366958536207676,360,3.2925089448690414
1000,0.03303876519203186,0.03303876519203186,3.3699598163366318,3.3675291761755948,360,3.2925089448690414
1010,0.033036429435014725,0.033036429435014725,3.370436280965805,3.3680827915668488,360,3.2925089448690414
1020,0.033034175634384155,0.033034175634384155,3.3708956092596054,3.3686192706227303,360,3.2925089448690414
1030,0.03303201124072075,0.03303201124072075,3.3713441342115402,3.3691396936774254,360,3.2925089448690414
1040,0.03302992880344391,0.03302992880344391,3.3717647194862366,3.3696426823735233,360,3.2925089448690414
1050,0.033027924597263336,0.033027924597263336,3.372172638773918,3.3701284974813466,360,3.2925089448690414
1060,0.03302599862217903,0.03302599862217903,3.3725660294294357,3.3705977350473404,360,3.2925089448690414
1070,0.03302415460348129,0.03302415460348129,3.3729415386915207,3.371049761772156,360,3.2925089448690414
1080,0.03302238509058952,0.03302238509058952,3.3732999116182327,3.371484465897083,360,3.2925089448690414
1090,0.03302069008350372,0.03302069008350372,3.373640775680542,3.371902145445347,360,3.2925089448690414
1100,0.03301906958222389,0.03301906958222389,3.373967856168747,3.372302949428559,360,3.2925089448690414
1110,0.033017516136169434,0.033017516136169434,3.3742792904376984,3.3726872503757477,360,3.2925089448690414
1120,0.033016037195920944,0.033016037195920944,3.3745747059583664,3.373055160045624,360,3.2925089448690414
1130,0.03301462531089783,0.03301462531089783,3.3748574554920197,3.3734064921736717,360,3.2925089448690414
1140,0.03301328048110008,0.03301328048110008,3.3751238137483597,3.3737424015998845,360,3.2925089448690414
1150,0.03301200270652771,0.03301200270652771,3.3753767609596252,3.3740628138184547,360,3.2925089448690414
1160,0.03301078826189041,0.03301078826189041,3.375617042183876,3.3743679150938988,360,3.2925089448690414
1170,0.03300963714718819,0.03300963714718819,3.375842794775963,3.3746580407023425,360,3.2925089448690414
1180,0.03300854563713074,0.03300854563713074,3.3760547637939453,3.374933525919914,360,3.2925089448690414
1190,0.03300751745700836,0.03300751745700836,3.3762577921152115,3.3751952275633808,360,3.2925089448690414
1200,0.033006541430950165,0.033006541430950165,3.376445546746254,3.3754429966211323,360,3.2925089448690414
1210,0.03300562500953674,0.03300562500953674,3.376620262861252,3.375677093863487,360,3.2925089448690414
1220,0.0330047681927681,0.0330047681927681,3.376787155866623,3.375898338854313,360,3.2925089448690414
1230,0.03300396353006363,0.03300396353006363,3.376942500472069,3.3761068433523183,360,3.2925089448690414
1240,0.03300321102142334,0.03300321102142334,3.37708480656147,3.3763029426336284,360,3.2925089448690414
1250,0.03300251066684723,0.03300251066684723,3.3772189170122147,3.3764871582388873,360,3.2925089448690414
1260,0.0330018550157547,0.0330018550157547,3.3773433417081833,3.3766597881913185,360,3.2925089448690414
1270,0.03300125151872635,0.03300125151872635,3.377458080649376,3.3768213167786594,360,3.2925089448690414
1280,0.03300069272518158,0.03300069272518158,3.3775635063648224,3.376972191035747,360,3.2925089448690414
1290,0.03300017863512039,0.03300017863512039,3.3776603639125824,3.377112448215484,360,3.2925089448690414
1300,0.032999709248542786,0.032999709248542786,3.377748280763626,3.377242721617222,360,3.2925089448690414
1310,0.032999277114868164,0.032999277114868164,3.3778276294469833,3.377363458275795,360,3.2925089448690414
1320,0.032998889684677124,0.032998889684677124,3.3779017627239227,3.3774749189615245,360,3.2925089448690414
1330,0.03299853950738907,0.03299853950738907,3.377966210246086,3.3775772899389267,360,3.2925089448690414
1340,0.0329982228577137,0.0329982228577137,3.378024324774742,3.3776712417602535,360,3.2925089448690414
1350,0.03299794718623161,0.03299794718623161,3.3780768513679504,3.3777570351958275,360,3.2925089448690414
1360,0.032997697591781616,0.032997697591781616,3.378121554851532,3.3778348565101624,360,3.2925089448690414
1370,0.032997481524944305,0.032997481524944305,3.3781617879867554,3.3779052272439007,360,3.2925089448690414
1380,0.03299729898571968,0.03299729898571968,3.378196805715561,3.3779685571789746,360,3.2925089448690414
1390,0.03299713507294655,0.03299713507294655,3.378225490450859,3.378025069832802,360,3.2925089448690414
1400,0.032997000962495804,0.032997000962495804,3.378250077366829,3.3780752494931217,360,3.2925089448690414
1410,0.03299688920378685,0.03299688920378685,3.378269448876381,3.3781194314360623,360,3.2925089448690414
1420,0.032996803522109985,0.032996803522109985,3.378285840153694,3.378157839179039,360,3.2925089448690414
1430,0.032996729016304016,0.032996729016304016,3.378300741314888,3.3781912922859187,360,3.2925089448690414
1440,0.03299667686223984,0.03299667686223984,3.378310427069664,3.3782199025154114,360,3.2925089448690414
1450,0.03299663960933685,0.03299663960933685,3.3783163875341415,3.378243856132031,360,3.2925089448690414
1460,0.032996609807014465,0.032996609807014465,3.37831974029541,3.3782636746764183,360,3.2925089448690414
1470,0.03299659490585327,0.03299659490585327,3.378322720527649,3.378279767930507,360,3.2925089448690414
1480,0.032996583729982376,0.032996583729982376,3.378324583172798,3.3782925456762314,360,3.2925089448690414
1490,0.032996583729982376,0.032996583729982376,3.378324955701828,3.378302492201328,360,3.2925089448690414
1500,0.032996583729982376,0.032996583729982376,3.378324583172798,3.3783099427819248,360,3.2925089448690414
