epoch,data_loss,ode_loss,k_loss,objective,val_rmse,selection_rmse,val_rmse_normalized,selection_rmse_normalized
20,0.05457552894949913,5.4050710787123535e-06,0.1580619364976883,0.05642640218138695,0.7018191714584827,0.7018191714584827,0.05115672945976257,0.05115672945976257
40,0.026843488216400146,1.1524506589921657e-05,0.1989017277956009,0.029408730566501617,0.4558672829903662,0.5788432272244245,0.03322890028357506,0.042192814871668816
60,0.02198450081050396,7.845454092603177e-06,0.11498957127332687,0.023526670411229134,0.36995705620944497,0.5092145035527647,0.026966765522956848,0.037117465088764824
80,0.02022474631667137,8.047850315051619e-06,0.05595604330301285,0.021186700090765953,0.3193064163979143,0.3817102518659085,0.023274758830666542,0.02782347487906615
100,0.021800877526402473,8.363947927136905e-06,0.02692338638007641,0.02248830907046795,0.32061522215791044,0.33662623158842325,0.023370159789919853,0.024537228047847748
120,0.018658628687262535,9.304453669756185e-06,0.014651170931756496,0.019270364195108414,0.30753759043850004,0.3158197429981082,0.022416910156607628,0.023020609592398007
140,0.019670315086841583,1.2056095329171512e-05,0.025393029674887657,0.020527049899101257,0.3018273254390806,0.3099933793451637,0.02200067974627018,0.022595916564265888
160,0.05003262683749199,2.4645458324812353e-05,0.06670508533716202,0.0519319511950016,1.0046827220991252,0.5380158793255687,0.07323294132947922,0.03921684374411901
180,0.06047266349196434,1.0347771421947982e-05,0.0976129099726677,0.0619661808013916,0.7720298619903624,0.6928466365095227,0.056274499744176865,0.05050270693997542
200,0.015097233466804028,8.873331353242975e-06,0.019036630168557167,0.015731265768408775,0.28469384730979796,0.6871354771330952,0.020751792937517166,0.05008641133705775
220,0.01346645038574934,1.206049546453869e-05,0.016142625361680984,0.014230901375412941,0.2905651257243007,0.4490962783414871,0.02117975987493992,0.03273535085221132
240,0.012978806160390377,1.2987693480681628e-05,0.013247263617813587,0.013760662637650967,0.2942923780214041,0.2898504503518343,0.021451445296406746,0.021127666036287945
260,0.01283112820237875,1.3277935977384914e-05,0.010912704281508923,0.013604152016341686,0.2900230821501463,0.29162686196528376,0.02114024944603443,0.021257151539127033
280,0.013378816656768322,1.3351695088203996e-05,0.009831097908318043,0.014144713059067726,0.28693786477670075,0.2904177749827504,0.020915362983942032,0.021169019242127735
300,0.012740117497742176,1.3150634913472459e-05,0.007038041949272156,0.013468028977513313,0.28743403958715497,0.288131662171334,0.02095152996480465,0.021002380798260372
320,0.012812688015401363,1.3270919225760736e-05,0.006925058551132679,0.013545484282076359,0.28585991049930454,0.28674393828772005,0.020836789160966873,0.020901227369904518
340,0.012524335645139217,1.3405589925241657e-05,0.0071602435782551765,0.013266217894852161,0.2856972616519779,0.28633040391281245,0.020824933424592018,0.020871084183454514
360,0.012238206341862679,1.2937874089402612e-05,0.003408822463825345,0.012919188477098942,0.2886113719269633,0.2867228480260819,0.021037347614765167,0.020899690066774685
380,0.012636152096092701,1.3180871974327601e-05,0.0026753724087029696,0.013321950100362301,0.28414554309658707,0.28615139222517605,0.020711826160550117,0.020858035733302433
400,0.012336384505033493,1.3430455510388128e-05,0.0067256721667945385,0.013075163587927818,0.2831693433690816,0.28530875279754403,0.020640669390559196,0.020796614388624828
420,0.011698809452354908,1.2910172699776012e-05,0.0033623368944972754,0.012377941980957985,0.2885673685781658,0.2852940850146115,0.02103414013981819,0.02079554523030917
440,0.011439374648034573,1.3290513379615732e-05,0.005383235402405262,0.012157732620835304,0.2846696991305798,0.285468803692609,0.020750032737851143,0.020808280756076176
460,0.011434877291321754,1.3134534128766973e-05,0.005829122848808765,0.012149895541369915,0.29371162069961426,0.28898289613611994,0.021409112960100174,0.021064428612589836
480,0.010924841277301311,1.3189600394980516e-05,0.004343715496361256,0.011627757921814919,0.2852337699327618,0.28787169658765194,0.020791148766875267,0.020983431488275528
