plant_id,genotype,source_row,r_per_hour,K_mm,prefix_observations
MLB:row11,MLB,11,0.019600898,11.263893,2
MLB:row12,MLB,12,0.021419376,10.749951,1
MLB:row13,MLB,13,0.02082242,11.431916,3
MLB:row14,MLB,14,0.020813411,11.430023,3
MLB:row15,MLB,15,0.019557616,10.937777,2
MLB:row16,MLB,16,0.021471199,10.759201,1
MLB:row17,MLB,17,0.02500016,10.609543,1
MLB:row18,MLB,18,0.022643952,10.902181,2
MLB:row19,MLB,19,0.021410795,10.648009,1
MLB:row20,MLB,20,0.022798263,11.266464,2
MLB:row21,MLB,21,0.022689033,10.906699,2
MLB:row22,MLB,22,0.019412216,11.968521,4
MLB:row23,MLB,23,0.020896444,11.731343,3
MLB:row24,MLB,24,0.024964143,10.605084,1
MLB:row25,MLB,25,0.02262166,10.899352,2
MLB:row26,MLB,26,0.021138849,11.483376,3
MLB:row27,MLB,27,0.021452991,10.755956,1
MLB:row28,MLB,28,0.019838762,11.306943,2
MLB:row29,MLB,29,0.02151956,10.767804,1
MLB:row30,MLB,30,0.019514013,11.015645,2
MLB:row31,MLB,31,0.02166087,10.703833,1
MLB:row32,MLB,32,0.019542297,11.021687,2
MLB:row33,MLB,33,0.019466711,11.007142,2
MLB:row34,MLB,34,0.019594708,10.947279,2
MLB:row35,MLB,35,0.021402597,10.74695,1
MLB:row36,MLB,36,0.021376783,10.742326,1
MLB:row37,MLB,37,0.021547459,10.772755,1
MLB:row38,MLB,38,0.021589648,10.780223,1
MLB:row39,MLB,39,0.021548098,10.678792,1
MLB:row40,MLB,40,0.021560682,10.681597,1
EMS57:row3,EMS57,3,0.05088895,12.984366,2
EMS57:row4,EMS57,4,0.047406863,12.526597,1
EMS57:row5,EMS57,5,0.051651314,13.04581,2
EMS57:row6,EMS57,6,0.051176228,13.00458,2
EMS57:row7,EMS57,7,0.047656536,13.315902,3
EMS57:row8,EMS57,8,0.04668227,13.253032,2
EMS57:row9,EMS57,9,0.047332905,13.057113,2
EMS57:row10,EMS57,10,0.048514523,12.578039,1
EMS57:row11,EMS57,11,0.04788347,12.521678,1
EMS57:row12,EMS57,12,0.04640831,13.017726,2
EMS57:row13,EMS57,13,0.04521584,13.602184,3
EMS57:row14,EMS57,14,0.04713231,12.453392,1
EMS57:row15,EMS57,15,0.048646964,12.614629,1
EMS57:row16,EMS57,16,0.04997703,12.402816,1
EMS57:row17,EMS57,17,0.048030693,12.571214,1
EMS57:row18,EMS57,18,0.047278762,12.466808,1
phyAB:row3,phyAB,3,0.053959575,12.353766,1
phyAB:row4,phyAB,4,0.049099877,12.661809,1
phyAB:row5,phyAB,5,0.05193714,13.590284,3
phyAB:row6,phyAB,6,0.05119856,13.761418,3
phyAB:row7,phyAB,7,0.054070443,12.35969,1
phyAB:row8,phyAB,8,0.052075032,13.097469,2
phyAB:row9,phyAB,9,0.050369494,12.474861,1
phyAB:row10,phyAB,10,0.053117096,12.917469,2
phyAB:row11,phyAB,11,0.05040714,14.103594,4
phyAB:row12,phyAB,12,0.051797226,13.108039,2
phyAB:row13,phyAB,13,0.05239778,13.144485,2
phyAB:row14,phyAB,14,0.0491239,12.690323,1
phyAB:row15,phyAB,15,0.052178573,12.854918,2
phyAB:row16,phyAB,16,0.05211602,13.099856,2
phyAB:row17,phyAB,17,0.049305353,13.474706,2
phyAB:row18,phyAB,18,0.05380158,12.345304,1
phyAB:row19,phyAB,19,0.05215185,13.108455,2
phyAB:row20,phyAB,20,0.053187806,12.92445,2
phyAB:row21,phyAB,21,0.047909137,13.38025,2
phyAB:row22,phyAB,22,0.047867108,13.810984,3
phyAB:row23,phyAB,23,0.048368644,13.835715,3
phyAB:row24,phyAB,24,0.048928756,12.676869,1
phyAB:row25,phyAB,25,0.048821427,13.19269,2
phyAB:row26,phyAB,26,0.049079873,12.6600685,1
phyAB:row27,phyAB,27,0.05232256,13.1402445,2
phyAB:row28,phyAB,28,0.04817309,13.145305,2
phyAB:row29,phyAB,29,0.047935024,13.81081,3
phyAB:row30,phyAB,30,0.053542685,12.947115,2
phyAB:row31,phyAB,31,0.049252827,12.699175,1
phyAB:row32,phyAB,32,0.046972226,13.751616,3
phyAB:row33,phyAB,33,0.05116687,13.561486,3
phyAB:row34,phyAB,34,0.046654183,13.286525,2
phyAB:row35,phyAB,35,0.05405226,12.358718,1
phyAB:row36,phyAB,36,0.049074713,12.659619,1
phyAB:row37,phyAB,37,0.049235377,12.673577,1
phyAB:row38,phyAB,38,0.048798222,12.635466,1
phyAB:row39,phyAB,39,0.049046338,12.657147,1
